GALID,stage,variable,bin_left,bin_right,center,category,N_usable,N_category,eligible_usable,category_support,f_category,sum_lha_within_category,lha_mean_within_category,median_log_lha_within_category,N_bpt_common,bpt_common_support,sum_HA6562_within_category,mean_HA6562_within_category,sum_OIII5006_within_category,mean_OIII5006_within_category,sum_NII6583_within_category,mean_NII6583_within_category,sum_SII_SUM_within_category,mean_SII_SUM_within_category,sum_HB4861_within_category,mean_HB4861_within_category,N_log_OIII_Hb,median_log_OIII_Hb,N_log_NII_Ha,median_log_NII_Ha,N_log_SII_Ha,median_log_SII_Ha,N_log_OI_Ha,median_log_OI_Ha,N_sigma_Ha,median_sigma_Ha
NGC4457,post-peak,log_sigma_star,8.25,8.5,8.375,ND,45079,8502,True,True,0.18860223163779144,6.082155900332124e+41,7.153794284088595e+37,37.8434264595903,0,False,0.0,,0.0,,0.0,,0.0,,0.0,,0,,0,,0,,0,,0,
NGC4457,post-peak,log_sigma_star,8.5,8.75,8.625,SF,26724,2678,True,True,0.10020954946864243,2.6637967980133244e+43,9.946963398108007e+39,39.82181563114158,2673,True,2.6631375632441535e+43,9.963103491373564e+39,3.128123256468372e+42,1.1702668374367272e+39,1.1686835640980272e+43,4.372179439199503e+39,8.087428359411103e+42,3.025599835170633e+39,9.311669801552971e+42,3.483602619361381e+39,2673,-0.47510796785354614,2678,-0.35055485367774963,2678,-0.4674839377403259,2671,-1.5770949125289917,2678,26.878416061401367
NGC4457,post-peak,log_sigma_star,8.5,8.75,8.625,NSF,26724,22617,True,True,0.8463179164795689,2.195740796147482e+43,9.708364487542476e+38,38.74658521742309,21835,True,2.1648839336601063e+43,9.91474208225375e+38,6.76946720088388e+42,3.1002826658501858e+38,1.4668476980894914e+43,6.717873588685557e+38,1.242565954614843e+43,5.690707371718998e+38,7.578700045297551e+42,3.470895372245272e+38,21906,-0.04271225258708,22617,-0.09145625680685043,22528,-0.13723483681678772,19165,-0.8221994638442993,22617,49.624698638916016
NGC4457,post-peak,log_sigma_star,8.5,8.75,8.625,ND,26724,1429,True,True,0.05347253405178865,1.4055594783609486e+41,9.835965558858982e+37,37.95900928577871,0,False,0.0,,0.0,,0.0,,0.0,,0.0,,0,,0,,0,,0,,0,
NGC4457,post-peak,log_sigma_star,8.75,9.0,8.875,SF,12248,792,True,True,0.06466361854996734,9.882384877384093e+42,1.2477758683565775e+40,39.99146106478405,792,True,9.882384877384093e+42,1.2477758683565775e+40,1.1251265353584376e+42,1.4206143123212597e+39,4.3808645689920714e+42,5.531394657818272e+39,2.852333203753204e+42,3.601430812819702e+39,3.455379327756671e+42,4.3628526865614534e+39,792,-0.48529747128486633,792,-0.34552544355392456,792,-0.4931319057941437,792,-1.6538026332855225,792,26.8568115234375
NGC4457,post-peak,log_sigma_star,8.75,9.0,8.875,NSF,12248,10952,True,True,0.8941868060091444,1.7773720947200179e+43,1.6228744473338366e+39,38.98899463336919,10799,True,1.7699176153276391e+43,1.6389643627443644e+39,6.869150332117116e+42,6.360913355048723e+38,1.339714085441567e+43,1.2405908745639104e+39,1.1378224334662417e+43,1.05363684921404e+39,6.204309187387876e+42,5.7452626978311654e+38,10854,0.027875220403075218,10952,-0.042540691792964935,10897,-0.10974414646625519,9209,-0.8385990262031555,10952,58.43531036376953
NGC4457,post-peak,log_sigma_star,8.75,9.0,8.875,ND,12248,504,True,True,0.041149575440888306,1.0396033809038778e+41,2.062705120841027e+38,38.27480414113013,0,False,0.0,,0.0,,0.0,,0.0,,0.0,,0,,0,,0,,0,,0,
NGC4457,post-peak,log_sigma_star,9.0,9.25,9.125,SF,5436,137,True,True,0.02520235467255335,2.779833936727634e+42,2.0290758662245504e+40,40.0983539886487,137,True,2.779833936727634e+42,2.0290758662245504e+40,3.207668863442327e+41,2.3413641338995087e+39,1.2937370200240947e+42,9.443335912584633e+39,8.855788087691124e+41,6.464078896124909e+39,9.71969907946724e+41,7.094670860924992e+39,137,-0.4739343523979187,137,-0.32835525274276733,137,-0.43279561400413513,137,-1.5479618310928345,137,33.852561950683594
NGC4457,post-peak,log_sigma_star,9.0,9.25,9.125,NSF,5436,5088,True,True,0.9359823399558499,1.4220657168928235e+43,2.7949404813145114e+39,39.27091084034436,5072,True,1.4206478135884401e+43,2.800961777579732e+39,6.061015167750225e+42,1.1949951040517006e+39,1.170291944349685e+43,2.307357934443385e+39,1.0400729718468555e+43,2.0506170580576803e+39,4.9757251411461084e+42,9.810183637906365e+38,5084,0.06884027272462845,5088,-0.010882524773478508,5074,-0.06645015627145767,4510,-0.7923204898834229,5088,68.3604507446289
NGC4457,post-peak,log_sigma_star,9.0,9.25,9.125,ND,5436,211,True,True,0.03881530537159676,6.891034660725407e+40,3.265893204135264e+38,38.48269123335305,0,False,0.0,,0.0,,0.0,,0.0,,0.0,,0,,0,,0,,0,,0,
NGC4457,post-peak,log_sigma_star,9.25,9.5,9.375,SF,2714,3,True,False,0.001105379513633014,1.8068071426366505e+41,6.022690475455501e+40,40.73379076610131,3,False,1.8068071426366505e+41,6.022690475455501e+40,2.2272989456961775e+40,7.424329818987258e+39,8.750351958695166e+40,2.916783986231722e+40,5.113050204954668e+40,1.7043500683182224e+40,6.3175074917365335e+40,2.1058358305788445e+40,3,-0.4907059669494629,3,-0.3115978240966797,3,-0.5429789423942566,3,-1.7160450220108032,3,34.4233512878418
NGC4457,post-peak,log_sigma_star,9.25,9.5,9.375,NSF,2714,2653,True,True,0.977523949889462,1.1656079803334354e+43,4.3935468538764996e+39,39.51919540825842,2650,True,1.165362095268624e+43,4.39759281233443e+39,4.7291886111119264e+42,1.7845994758912928e+39,9.791189154371394e+42,3.694788360140149e+39,8.36726386993418e+42,3.1574580641261056e+39,4.076403900681233e+42,1.5382656228985784e+39,2653,0.06248566135764122,2653,-0.030541857704520226,2650,-0.09579650312662125,2513,-0.8438221216201782,2653,66.4339370727539
NGC4457,post-peak,log_sigma_star,9.25,9.5,9.375,ND,2714,58,True,True,0.021370670596904937,2.964006917023976e+40,5.110356753489614e+38,38.6743525182081,0,False,0.0,,0.0,,0.0,,0.0,,0.0,,0,,0,,0,,0,,0,
NGC4457,post-peak,log_sigma_star,9.5,9.75,9.625,SF,1144,0,True,False,0.0,0.0,,,0,False,0.0,,0.0,,0.0,,0.0,,0.0,,0,,0,,0,,0,,0,
NGC4457,post-peak,log_sigma_star,9.5,9.75,9.625,NSF,1144,1144,True,True,1.0,8.991749285850245e+42,7.85992070441455e+39,39.820561283104404,1144,True,8.991749285850245e+42,7.85992070441455e+39,3.779676722194701e+42,3.303913218701662e+39,8.754821461577848e+42,7.6528159629177e+39,7.240492741760669e+42,6.329102046993592e+39,3.1439979418447326e+42,2.748249949164976e+39,1144,0.07129861414432526,1144,0.029453493654727936,1144,-0.05251125991344452,1138,-0.7404570579528809,1144,80.71395111083984
NGC4457,post-peak,log_sigma_star,9.5,9.75,9.625,ND,1144,0,True,False,0.0,0.0,,,0,False,0.0,,0.0,,0.0,,0.0,,0.0,,0,,0,,0,,0,,0,
NGC4457,post-peak,log_sigma_star,9.75,10.0,9.875,SF,586,0,True,False,0.0,0.0,,,0,False,0.0,,0.0,,0.0,,0.0,,0.0,,0,,0,,0,,0,,0,
NGC4457,post-peak,log_sigma_star,9.75,10.0,9.875,NSF,586,586,True,True,1.0,8.253709705702474e+42,1.4084828849321628e+40,40.118590794236155,586,True,8.253709705702474e+42,1.4084828849321628e+40,4.045035906707994e+42,6.902791649672345e+39,1.1145440552342095e+43,1.9019523126863642e+40,9.067660493641597e+42,1.5473823367989074e+40,2.8859124845113505e+42,4.924765331930632e+39,586,0.11979083716869354,586,0.1342138648033142,586,0.044674426317214966,586,-0.5893224477767944,586,106.2425765991211
NGC4457,post-peak,log_sigma_star,9.75,10.0,9.875,ND,586,0,True,False,0.0,0.0,,,0,False,0.0,,0.0,,0.0,,0.0,,0.0,,0,,0,,0,,0,,0,
NGC4457,post-peak,log_sigma_star,10.0,10.25,10.125,SF,269,0,True,False,0.0,0.0,,,0,False,0.0,,0.0,,0.0,,0.0,,0.0,,0,,0,,0,,0,,0,
NGC4457,post-peak,log_sigma_star,10.0,10.25,10.125,NSF,269,269,True,True,1.0,8.399562899489297e+42,3.1225140890294785e+40,40.46483477161385,269,True,8.399562899489297e+42,3.1225140890294785e+40,4.3866816271438885e+42,1.6307366643657578e+40,1.1373428064393415e+43,4.2280401726369573e+40,9.372712469521519e+42,3.4842797284466615e+40,2.9369101047165344e+42,1.091788143017299e+40,269,0.16517889499664307,269,0.13107138872146606,269,0.05122355744242668,269,-0.5952832698822021,269,129.29652404785156
NGC4457,post-peak,log_sigma_star,10.0,10.25,10.125,ND,269,0,True,False,0.0,0.0,,,0,False,0.0,,0.0,,0.0,,0.0,,0.0,,0,,0,,0,,0,,0,
NGC4457,post-peak,log_sigma_star,10.25,10.5,10.375,SF,126,0,True,False,0.0,0.0,,,0,False,0.0,,0.0,,0.0,,0.0,,0.0,,0,,0,,0,,0,,0,
NGC4457,post-peak,log_sigma_star,10.25,10.5,10.375,NSF,126,126,True,True,1.0,8.461112521055751e+42,6.715168667504564e+40,40.79566700675693,126,True,8.461112521055751e+42,6.715168667504564e+40,4.1782716413588225e+42,3.316088604253034e+40,1.0560828094574692e+43,8.381609598868803e+40,8.749779246337768e+42,6.944269243125213e+40,2.958430951418091e+42,2.3479610725540406e+40,126,0.1531887650489807,126,0.09986279159784317,126,0.019977036863565445,126,-0.6327950358390808,126,120.55799865722656
NGC4457,post-peak,log_sigma_star,10.25,10.5,10.375,ND,126,0,True,False,0.0,0.0,,,0,False,0.0,,0.0,,0.0,,0.0,,0.0,,0,,0,,0,,0,,0,
NGC4457,post-peak,log_sigma_star,10.5,10.75,10.625,SF,56,0,True,False,0.0,0.0,,,0,False,0.0,,0.0,,0.0,,0.0,,0.0,,0,,0,,0,,0,,0,
NGC4457,post-peak,log_sigma_star,10.5,10.75,10.625,NSF,56,56,True,True,1.0,1.045875066973354e+43,1.8676340481667036e+41,41.241288430533515,56,True,1.045875066973354e+43,1.8676340481667036e+41,4.213992358512772e+42,7.524986354487094e+40,1.1231864131677967e+43,2.0056900235139227e+41,8.962568614503269e+42,1.600458681161298e+41,3.6569058285781564e+42,6.530188979603851e+40,56,0.06972664594650269,56,0.037248916923999786,56,-0.061645328998565674,56,-0.747032880783081,56,116.8603286743164
NGC4457,post-peak,log_sigma_star,10.5,10.75,10.625,ND,56,0,True,False,0.0,0.0,,,0,False,0.0,,0.0,,0.0,,0.0,,0.0,,0,,0,,0,,0,,0,
NGC4457,post-peak,log_sigma_star,10.75,11.0,10.875,SF,18,0,False,False,,0.0,,,0,False,0.0,,0.0,,0.0,,0.0,,0.0,,0,,0,,0,,0,,0,
NGC4457,post-peak,log_sigma_star,10.75,11.0,10.875,NSF,18,18,False,False,,1.0159904961944719e+43,5.644391645524844e+41,41.729630177591204,18,False,1.0159904961944719e+43,5.644391645524844e+41,3.4053806920359173e+42,1.891878162242176e+41,1.0330162921495784e+43,5.738979400830991e+41,8.165712541744489e+42,4.5365069676358275e+41,3.552414322358289e+42,1.9735635124212714e+41,18,-0.018083790317177773,18,0.006779185961931944,18,-0.09318763017654419,18,-0.7484428882598877,18,116.22473907470703
NGC4457,post-peak,log_sigma_star,10.75,11.0,10.875,ND,18,0,False,False,,0.0,,,0,False,0.0,,0.0,,0.0,,0.0,,0.0,,0,,0,,0,,0,,0,
NGC4457,post-peak,log_sigma_star,11.0,11.25,11.125,SF,0,0,False,False,,0.0,,,0,False,0.0,,0.0,,0.0,,0.0,,0.0,,0,,0,,0,,0,,0,
NGC4457,post-peak,log_sigma_star,11.0,11.25,11.125,NSF,0,0,False,False,,0.0,,,0,False,0.0,,0.0,,0.0,,0.0,,0.0,,0,,0,,0,,0,,0,
NGC4457,post-peak,log_sigma_star,11.0,11.25,11.125,ND,0,0,False,False,,0.0,,,0,False,0.0,,0.0,,0.0,,0.0,,0.0,,0,,0,,0,,0,,0,
NGC4457,post-peak,radius_re,0.0,0.25,0.125,SF,1495,0,True,False,0.0,0.0,,,0,False,0.0,,0.0,,0.0,,0.0,,0.0,,0,,0,,0,,0,,0,
NGC4457,post-peak,radius_re,0.0,0.25,0.125,NSF,1495,1495,True,True,1.0,4.905152121561905e+43,3.2810382084026117e+40,40.132542414722636,1495,True,4.905152121561905e+43,3.2810382084026117e+40,2.1852558464899603e+43,1.4617095963143548e+40,5.857784775386212e+43,3.9182506858770647e+40,4.757399226816636e+43,3.182206840680024e+40,1.7150887102799184e+43,1.1472165286153302e+40,1495,0.1255190372467041,1495,0.11806400120258331,1495,0.03555664047598839,1495,-0.6074454188346863,1495,104.21426391601562
NGC4457,post-peak,radius_re,0.0,0.25,0.125,ND,1495,0,True,False,0.0,0.0,,,0,False,0.0,,0.0,,0.0,,0.0,,0.0,,0,,0,,0,,0,,0,
NGC4457,post-peak,radius_re,0.25,0.5,0.375,SF,4469,0,True,False,0.0,0.0,,,0,False,0.0,,0.0,,0.0,,0.0,,0.0,,0,,0,,0,,0,,0,
NGC4457,post-peak,radius_re,0.25,0.5,0.375,NSF,4469,4354,True,True,0.9742671738643992,2.0182087437580447e+43,4.6352979875012513e+39,39.526991233062276,4349,True,2.0177150125247957e+43,4.639491866003209e+39,8.247210164478295e+42,1.8963463243224407e+39,1.7146832690482168e+43,3.942706987924159e+39,1.4547684435862174e+43,3.345064252900017e+39,7.057874121838879e+42,1.6228728723474084e+39,4353,0.06816603988409042,4354,-0.022738590836524963,4350,-0.09169837832450867,4057,-0.8293939232826233,4354,69.59654235839844
NGC4457,post-peak,radius_re,0.25,0.5,0.375,ND,4469,115,True,True,0.025732826135600805,5.358354818216956e+40,4.65943897236257e+38,38.62230971716903,0,False,0.0,,0.0,,0.0,,0.0,,0.0,,0,,0,,0,,0,,0,
NGC4457,post-peak,radius_re,0.5,0.75,0.625,SF,7439,178,True,True,0.023927947304745262,3.18521650651301e+42,1.7894474755691066e+40,40.043865648665644,178,True,3.18521650651301e+42,1.7894474755691066e+40,3.884925065811327e+41,2.1825421718041163e+39,1.4990216007403552e+42,8.421469667080647e+39,1.0655008110470122e+42,5.985959612623664e+39,1.1137120652143376e+42,6.256809355136728e+39,178,-0.45515695214271545,178,-0.33602800965309143,178,-0.4194281995296478,178,-1.504364013671875,178,33.745609283447266
NGC4457,post-peak,radius_re,0.5,0.75,0.625,NSF,7439,7012,True,True,0.9425998118026616,1.7350637855200989e+43,2.4744206867086406e+39,39.22247559283538,6967,True,1.732897256826795e+43,2.4872933211235755e+39,7.073026573249911e+42,1.0152183971939015e+39,1.3980948978562413e+43,2.0067387654029585e+39,1.2508203365574226e+43,1.7953499878820477e+39,6.074032244254075e+42,8.718289427664813e+38,7007,0.057136837393045425,7012,-0.014413619413971901,6970,-0.07639070600271225,6052,-0.8079040050506592,7012,66.60945892333984
NGC4457,post-peak,radius_re,0.5,0.75,0.625,ND,7439,249,True,True,0.03347224089259309,7.236365756083641e+40,2.9061709863789724e+38,38.45385885298887,0,False,0.0,,0.0,,0.0,,0.0,,0.0,,0,,0,,0,,0,,0,
NGC4457,post-peak,radius_re,0.75,1.0,0.875,SF,10428,1072,True,True,0.10280015343306483,1.3446561685468644e+43,1.254343440808642e+40,39.97491728077316,1071,True,1.34452432159303e+43,1.2553915234295334e+40,1.4699832429576187e+42,1.3725333734431548e+39,5.984578366003248e+42,5.587841611580998e+39,3.840937038316801e+42,3.586309092732774e+39,4.701133991584016e+42,4.389480851152209e+39,1071,-0.4957752525806427,1072,-0.3396100103855133,1072,-0.4933512210845947,1070,-1.6539181470870972,1072,26.545995712280273
NGC4457,post-peak,radius_re,0.75,1.0,0.875,NSF,10428,8938,True,True,0.8571154583812811,1.3767748236539245e+43,1.5403611810851696e+39,38.940294150870294,8853,True,1.3732929468461072e+43,1.5512176062872554e+39,5.109224392565379e+42,5.771178575133151e+38,9.987525595248697e+42,1.1281515413135319e+39,8.259383495498799e+42,9.32947418445589e+38,4.8116058857900156e+42,5.435000435773202e+38,8874,0.04021899774670601,8938,-0.037631262093782425,8917,-0.10925000160932541,7674,-0.8599172830581665,8938,57.84225845336914
NGC4457,post-peak,radius_re,0.75,1.0,0.875,ND,10428,418,True,True,0.04008438818565401,8.091166627955996e+40,1.9356857961617214e+38,38.267356565206036,0,False,0.0,,0.0,,0.0,,0.0,,0.0,,0,,0,,0,,0,,0,
NGC4457,post-peak,radius_re,1.0,1.25,1.125,SF,13395,1103,True,True,0.08234415826801045,8.954590490480794e+42,8.11839573026364e+39,39.76712488071504,1099,True,8.949316612327427e+42,8.143145234146885e+39,1.2709865601330343e+42,1.1564936852893851e+39,3.9874137474806184e+42,3.6282199704100257e+39,2.9616364420140384e+42,2.6948466260364317e+39,3.129131682631964e+42,2.8472535783730337e+39,1099,-0.40625226497650146,1103,-0.35055485367774963,1103,-0.4259791076183319,1098,-1.5077040195465088,1103,28.2447509765625
NGC4457,post-peak,radius_re,1.0,1.25,1.125,NSF,13395,12018,True,True,0.8972004479283314,1.2689460213164124e+43,1.055871210947256e+39,38.82281573547382,11782,True,1.2561766544372078e+43,1.0661828674564656e+39,3.7433910439944694e+42,3.177211885922992e+38,8.351082184003555e+42,7.08800049567438e+38,7.090122414497608e+42,6.017757948139202e+38,4.397601746808482e+42,3.732474746909253e+38,11820,-0.06950099766254425,12018,-0.09690310806035995,11980,-0.1568400114774704,10703,-0.8535691499710083,12018,49.72634506225586
NGC4457,post-peak,radius_re,1.0,1.25,1.125,ND,13395,274,True,True,0.02045539380365808,3.3909555148727762e+40,1.2375750054280205e+38,38.05230238592947,0,False,0.0,,0.0,,0.0,,0.0,,0.0,,0,,0,,0,,0,,0,
NGC4457,post-peak,radius_re,1.25,1.5,1.375,SF,16389,1671,True,True,0.10195863078894381,1.972220676445985e+43,1.1802637201950837e+40,39.868393006341925,1671,True,1.972220676445985e+43,1.1802637201950837e+40,2.1180360286613346e+42,1.2675260494681835e+39,8.488494082286705e+42,5.0798887386515286e+39,5.608872313905979e+42,3.3565962381244634e+39,6.89587649106987e+42,4.12679622445833e+39,1671,-0.5373053550720215,1671,-0.3578358590602875,1671,-0.4966413974761963,1671,-1.661177396774292,1671,25.339675903320312
NGC4457,post-peak,radius_re,1.25,1.5,1.375,NSF,16389,13809,True,True,0.8425773384587223,1.142165991795745e+43,8.271170916038417e+38,38.71019306963845,13356,True,1.1250556649298426e+43,8.423597371442367e+38,3.436571686846393e+42,2.5730545723617797e+38,7.506308428104891e+42,5.6201770201444225e+38,6.476132912200644e+42,4.8488566278830816e+38,3.938077741626298e+42,2.9485457783964493e+38,13402,-0.04027719423174858,13809,-0.10620861500501633,13749,-0.14023882150650024,11328,-0.8326782584190369,13809,47.2995719909668
NGC4457,post-peak,radius_re,1.25,1.5,1.375,ND,16389,909,True,True,0.05546403075233388,8.667486828508457e+40,9.535189030262329e+37,37.96186085747121,0,False,0.0,,0.0,,0.0,,0.0,,0.0,,0,,0,,0,,0,,0,
NGC4457,post-peak,radius_re,1.5,1.75,1.625,SF,19251,1221,True,True,0.06342527660900732,9.793421026551242e+42,8.020819841565308e+39,39.72620357158223,1221,True,9.793421026551242e+42,8.020819841565308e+39,1.0208360389519807e+42,8.360655519672243e+38,4.261003768627667e+42,3.4897655762716354e+39,2.9901955556564173e+42,2.448972609055215e+39,3.424273086206724e+42,2.804482462085769e+39,1221,-0.5191310048103333,1221,-0.3486340045928955,1221,-0.4744192957878113,1221,-1.548642635345459,1221,26.68579864501953
NGC4457,post-peak,radius_re,1.5,1.75,1.625,NSF,19251,15560,True,True,0.8082697002753104,6.809204768699377e+42,4.37609560970397e+38,38.42810701193363,14744,True,6.619864865167135e+42,4.48987036432931e+38,2.396411561446489e+42,1.6253469624569242e+38,4.693076359676984e+42,3.1830414810614378e+38,4.30695898599702e+42,2.9211604625590205e+38,2.3211470577210752e+42,1.5742994151662203e+38,14871,0.07107707858085632,15560,-0.07992713898420334,15422,-0.09747647494077682,9482,-0.7613651156425476,15560,51.39637756347656
NGC4457,post-peak,radius_re,1.5,1.75,1.625,ND,19251,2470,True,True,0.12830502311568232,2.0025908953654613e+41,8.107655446823729e+37,37.89795773378016,0,False,0.0,,0.0,,0.0,,0.0,,0.0,,0,,0,,0,,0,,0,
NGC4457,post-peak,radius_re,1.75,2.0,1.875,SF,22152,167,True,True,0.00753882267966775,8.565975101365779e+41,5.1293264080034604e+39,39.694967502345094,167,True,8.565975101365779e+41,5.1293264080034604e+39,1.7020766973899532e+41,1.0192076032275169e+39,3.35745302638364e+41,2.0104509140021796e+39,1.5183223697658708e+41,9.091750717160904e+38,2.9950961892887296e+41,1.7934707720291793e+39,167,-0.2542210519313812,167,-0.3943614065647125,167,-0.759257435798645,167,-1.9686468839645386,167,22.918964385986328
NGC4457,post-peak,radius_re,1.75,2.0,1.875,NSF,22152,17214,True,True,0.7770855904658721,4.011610542767447e+42,2.3304348453395184e+38,38.26861988662843,15582,True,3.766848071170906e+42,2.4174355481779655e+38,1.829249684086949e+42,1.1739505096181166e+38,3.047957161154641e+42,1.956075703474933e+38,2.891366494918875e+42,1.8555811159792547e+38,1.3237743973380923e+42,8.495535857644027e+37,16098,0.12696872651576996,17214,-0.07225839793682098,16634,-0.08953117579221725,6501,-0.7104088664054871,17214,57.48470687866211
NGC4457,post-peak,radius_re,1.75,2.0,1.875,ND,22152,4771,True,True,0.2153755868544601,3.2176714821960455e+41,6.744228635917094e+37,37.81909682165249,0,False,0.0,,0.0,,0.0,,0.0,,0.0,,0,,0,,0,,0,,0,
NGC4457,post-peak,radius_re,2.0,2.25,2.125,SF,25303,192,True,True,0.007588033039560527,6.4058303337025345e+41,3.33636996547007e+39,39.2897602810161,192,True,6.4058303337025345e+41,3.33636996547007e+39,8.363146988280941e+40,4.3558057230629905e+38,2.826659174917711e+41,1.4722183202696412e+39,1.5195479203949813e+41,7.914312085390527e+38,2.2398008159799043e+41,1.1665629249895335e+39,192,-0.4787534475326538,192,-0.32090920209884644,192,-0.5590999722480774,82,-1.987030267715454,192,30.4395809173584
NGC4457,post-peak,radius_re,2.0,2.25,2.125,NSF,25303,14673,True,True,0.5798917124451646,2.4306119529179972e+42,1.6565201069433634e+38,38.102976121121316,11919,True,2.171632760728573e+42,1.821992416082367e+38,1.1070174876681245e+42,9.287838641397135e+37,1.7657054539368354e+42,1.4814208020277167e+38,1.6026093321941574e+42,1.3445837169176586e+38,7.660510524767999e+41,6.4271419789982375e+37,13662,0.14509889483451843,14673,-0.07645796984434128,12769,-0.10689304769039154,1910,-0.7060229778289795,14673,70.59262084960938
NGC4457,post-peak,radius_re,2.0,2.25,2.125,ND,25303,10438,True,True,0.41252025451527485,5.703081821651589e+41,5.463768750384737e+37,37.7458616230105,0,False,0.0,,0.0,,0.0,,0.0,,0.0,,0,,0,,0,,0,,0,
NGC4457,post-peak,radius_re,2.25,2.5,2.375,SF,28051,0,True,False,0.0,0.0,,,0,False,0.0,,0.0,,0.0,,0.0,,0.0,,0,,0,,0,,0,,0,
NGC4457,post-peak,radius_re,2.25,2.5,2.375,NSF,28051,9797,True,True,0.3492567109906955,1.3169194788926535e+42,1.3442068785267464e+38,38.04082887688862,6802,True,9.9185345668283e+41,1.4581791483134813e+38,4.7682990854517085e+41,7.010142730743471e+37,8.36808230676671e+41,1.2302385043761702e+38,7.373946357588206e+41,1.0840850275783897e+38,3.487208198328426e+41,5.126739485928295e+37,8763,0.12193385511636734,9797,-0.06713414192199707,7556,-0.12167589366436005,577,-0.7817240357398987,9797,71.96617126464844
NGC4457,post-peak,radius_re,2.25,2.5,2.375,ND,28051,18254,True,True,0.6507432890093044,7.803747984291614e+41,4.275089286891429e+37,37.6058183164923,0,False,0.0,,0.0,,0.0,,0.0,,0.0,,0,,0,,0,,0,,0,
NGC4457,post-peak,radius_re,2.5,2.75,2.625,SF,29866,0,True,False,0.0,0.0,,,0,False,0.0,,0.0,,0.0,,0.0,,0.0,,0,,0,,0,,0,,0,
NGC4457,post-peak,radius_re,2.5,2.75,2.625,NSF,29866,4930,True,True,0.16507064889841291,6.00961552263811e+41,1.2189889498251746e+38,38.03457581627888,3157,True,4.6911035152427106e+41,1.4859371286799844e+38,2.176903506765334e+41,6.895481491179392e+37,4.4210829219964395e+41,1.400406373771441e+38,3.3340303046285974e+41,1.0560754845196698e+38,1.6403782235387324e+41,5.196003242124588e+37,4378,0.08879227936267853,4930,-0.04187823459506035,3349,-0.1508849859237671,627,-0.7488431334495544,4930,74.7543716430664
NGC4457,post-peak,radius_re,2.5,2.75,2.625,ND,29866,24936,True,True,0.8349293511015871,8.962858954736412e+41,3.5943451053642975e+37,37.52189310876038,0,False,0.0,,0.0,,0.0,,0.0,,0.0,,0,,0,,0,,0,,0,
NGC4457,post-peak,radius_re,2.75,3.0,2.875,SF,25239,0,True,False,0.0,0.0,,,0,False,0.0,,0.0,,0.0,,0.0,,0.0,,0,,0,,0,,0,,0,
NGC4457,post-peak,radius_re,2.75,3.0,2.875,NSF,25239,3715,True,True,0.1471928364832204,4.823356818608346e+41,1.2983463845513717e+38,38.08817749647672,2997,True,4.227912652343629e+41,1.4107149323802565e+38,2.5262811764396423e+41,8.429366621420228e+37,4.393660847768648e+41,1.466019635558441e+38,3.346011561390726e+41,1.1164536407710131e+38,1.4782911371830849e+41,4.932569693637253e+37,3715,0.20073144137859344,3715,0.016926491633057594,2997,-0.10927893221378326,195,-0.7505597472190857,3715,69.64552307128906
NGC4457,post-peak,radius_re,2.75,3.0,2.875,ND,25239,21524,True,True,0.8528071635167795,6.541720277716807e+41,3.039267923116896e+37,37.41687963984097,0,False,0.0,,0.0,,0.0,,0.0,,0.0,,0,,0,,0,,0,,0,
NGC4457,post-peak,radius_re,3.0,3.25,3.125,SF,21059,0,True,False,0.0,0.0,,,0,False,0.0,,0.0,,0.0,,0.0,,0.0,,0,,0,,0,,0,,0,
NGC4457,post-peak,radius_re,3.0,3.25,3.125,NSF,21059,1506,True,True,0.07151336720642006,1.9169860713183415e+41,1.2728991177412626e+38,38.1621584427508,1223,True,1.6738883030979611e+41,1.3686740008977605e+38,1.0056658011969794e+41,8.222941955821582e+37,1.7699106985929335e+41,1.4471878156933225e+38,1.3275767166048864e+41,1.0855083537243552e+38,5.852756304538318e+40,4.785573429712444e+37,1506,0.18555961549282074,1506,0.00743186566978693,1223,-0.10173855721950531,0,,1506,58.875118255615234
NGC4457,post-peak,radius_re,3.0,3.25,3.125,ND,21059,19553,True,True,0.9284866327935799,5.878644696700568e+41,3.0065180262366737e+37,37.36921403022893,0,False,0.0,,0.0,,0.0,,0.0,,0.0,,0,,0,,0,,0,,0,
NGC4457,post-peak,radius_re,3.25,3.5,3.375,SF,13884,0,True,False,0.0,0.0,,,0,False,0.0,,0.0,,0.0,,0.0,,0.0,,0,,0,,0,,0,,0,
NGC4457,post-peak,radius_re,3.25,3.5,3.375,NSF,13884,249,True,True,0.017934312878133102,2.430396905011168e+40,9.7606301406071e+37,37.91055628802664,249,True,2.430396905011168e+40,9.7606301406071e+37,1.2812499867625487e+40,5.145582276154814e+37,2.4371940677373587e+40,9.787927982880959e+37,2.0032246687565399e+40,8.04507899099012e+37,8.497891276262814e+39,3.4128077414710097e+37,249,0.17554308474063873,249,-0.05140097066760063,249,-0.07319562882184982,0,,249,66.64773559570312
NGC4457,post-peak,radius_re,3.25,3.5,3.375,ND,13884,13635,True,True,0.9820656871218669,3.627763061821847e+41,2.6606256412334775e+37,37.36306177505631,0,False,0.0,,0.0,,0.0,,0.0,,0.0,,0,,0,,0,,0,,0,
NGC4457,post-peak,radius_re,3.5,3.75,3.625,SF,7158,0,True,False,0.0,0.0,,,0,False,0.0,,0.0,,0.0,,0.0,,0.0,,0,,0,,0,,0,,0,
