zone,time_Myr,D,median_A,SF,NSF,ND,I_SF,I_NSF,A_det,A_SF
outer,117.5,0.007148273130173587,0.07512479769060054,0.4443853666952844,0.07311942309432207,0.48249521021039354,0.1609968861081313,0.08488544347916512,0.07285172686982641,0.0828517268698264
outer,120.0,0.007097395956891255,0.07357588823428847,0.43230896879709224,0.07293013680540034,0.4947608943975074,0.15969190562375477,0.08488082760085935,0.07290260404310875,0.08290260404310874
outer,122.5,0.007046880897187135,0.07205891391228098,0.420298135658735,0.07267343629022949,0.5070284280510355,0.15842071280551523,0.08487621843250341,0.07295311910281287,0.08295311910281286
outer,125.0,0.006996725373751304,0.07057321629176978,0.4083636777402999,0.07235008118766217,0.5192862410720379,0.15718232736616913,0.08487161590590724,0.0730032746262487,0.0830032746262487
outer,127.5,0.006946926827617605,0.06911815051539491,0.3965161874410057,0.07196101324167048,0.5315227993173238,0.15597579685423618,0.08486701995382012,0.0730530731723824,0.08305307317238239
outer,130.0,0.006897482718033084,0.06769308502134845,0.3847660112270964,0.07150735176444734,0.5437266370084562,0.15480019603537368,0.0848624305099191,0.07310251728196691,0.08310251728196691
outer,132.5,0.006848390522328366,0.06629740126924934,0.3731232229110919,0.07099038830680471,0.5558863887821034,0.15365462627368348,0.08485784750879563,0.07315160947767163,0.08315160947767163
outer,135.0,0.006799647735788938,0.06493049347166995,0.3615975981955537,0.0704115805711496,0.5679908212332967,0.1525382149140716,0.08485327088594422,0.07320035226421107,0.08320035226421106
outer,137.5,0.006751251871527363,0.06359176833119796,0.3501985905863645,0.06977254560694046,0.580028863806695,0.15145011466671052,0.08484870057774867,0.07324874812847264,0.08324874812847263
outer,140.0,0.006703200460356393,0.06228064478291954,0.3389353087717758,0.06907505233279754,0.5919896388954267,0.15038950299458323,0.0848441365214721,0.0732967995396436,0.0832967995396436
outer,142.5,0.006655491050662995,0.060996553742211856,0.32781649555422177,0.06832101343334729,0.603862491012431,0.14935558150501999,0.08483957865524301,0.073344508949337,0.083344508949337
outer,145.0,0.0066081212082832646,0.05973893785773568,0.3168505084121689,0.06751247668240201,0.6156370149054291,0.1483475753460677,0.08483502691804556,0.07339187879171674,0.08339187879171674
outer,147.5,0.006561088516378231,0.058507251269520555,0.30604530175921163,0.06665161574716505,0.6273030824936233,0.14736473260846888,0.08483048124970693,0.07343891148362178,0.08343891148362177
outer,150.0,0.006514390575310556,0.057300959372038024,0.2954084109572457,0.06574072053081437,0.63885086851194,0.1464063237339591,0.08482594159088669,0.07348560942468944,0.08348560942468944
outer,152.5,0.006468025002522094,0.05611953858215937,0.2849469381299806,0.06478218711300787,0.6502708747570115,0.1454716409305307,0.08482140788306482,0.0735319749974779,0.0835319749974779
outer,155.0,0.0064219894324123415,0.05496247611189793,0.2746675398123517,0.06377850734959234,0.661553952838056,0.14455999759524898,0.08481688006853251,0.07357801056758766,0.08357801056758765
outer,157.5,0.006376281516217734,0.05382926974583677,0.26457641646064944,0.06273225819405537,0.6726913253452952,0.1436707277451493,0.08481235809037971,0.07362371848378227,0.08362371848378226
outer,160.0,0.0063308989218918135,0.052719427623145354,0.2546793038374614,0.061646090804027165,0.6836746053585114,0.14280318545668738,0.084807841892485,0.07366910107810819,0.08366910107810818
outer,162.5,0.0062858393339862515,0.05163246802409053,0.24498146627492967,0.06052271949645849,0.6944958142286118,0.1419567443141617,0.08480333141950595,0.07371416066601374,0.08371416066601374
outer,165.0,0.006241100453532709,0.0505679191609493,0.2354876918094131,0.05936491061491311,0.7051473975756738,0.1411307968674759,0.08479882661686812,0.07375889954646729,0.08375889954646729
outer,167.5,0.006196679997925535,0.04952531897323234,0.2262022891704787,0.05817547137180146,0.7156222394577199,0.14032475409956136,0.08479432743075448,0.07380332000207447,0.08380332000207447
outer,170.0,0.006152575700805322,0.04850421492712974,0.21712908659733499,0.056957238727290416,0.7259136746753746,0.1395380449037339,0.08478983380809678,0.07384742429919468,0.08384742429919467
outer,172.5,0.006108785311943259,0.04750416381909163,0.20827143244637614,0.055713068365134344,0.7360154991884895,0.13877011557121657,0.0847853456965642,0.07389121468805675,0.08389121468805674
outer,175.0,0.006065306597126334,0.046524731583458545,0.19963219754453065,0.05444582382374874,0.7459219786317206,0.13802042928901834,0.08478086304455582,0.07393469340287367,0.08393469340287366
outer,177.5,0.006022137338043341,0.04556549310405806,0.1912137792346318,0.05315836583855971,0.7556278549268085,0.1372884656483235,0.08477638580118839,0.07397786266195666,0.08397786266195666
outer,180.0,0.005979275332171694,0.044626032029685965,0.18301810705111976,0.05185354194900893,0.7651283509998713,0.13657372016350738,0.08477191391628888,0.0740207246678283,0.0840207246678283
outer,182.5,0.005936718392665063,0.04370594059339164,0.1750466499570532,0.05053417642062574,0.774419173622321,0.1358757038018651,0.08476744734038473,0.07406328160733494,0.08406328160733494
outer,185.0,0.0058944643482417925,0.04280481943548949,0.1673004250667468,0.049203060529295795,0.7834965144039574,0.1351939425241059,0.08476298602469413,0.0741055356517582,0.0841055356517582
outer,187.5,0.005852511043074124,0.04192227743021956,0.15978000777232793,0.0478629432513491,0.792357048976323,0.13452797683564097,0.08475852992111861,0.07414748895692588,0.08414748895692588
outer,190.0,0.005810856336678201,0.04105793151598186,0.15248554318719465,0.0465165223993208,0.8009979344134845,0.13387736134866185,0.08475407898223261,0.0741891436633218,0.0841891436633218
outer,192.5,0.005769498103804866,0.04021140652907098,0.14541675881474758,0.04516643623931749,0.8094168049459349,0.133241664354988,0.08474963316127518,0.07423050189619514,0.08423050189619513
outer,195.0,0.005728434234331229,0.039382335040838816,0.13857297834688964,0.04381525562182642,0.8176117660312839,0.13262046740963548,0.0847451924121418,0.07427156576566878,0.08427156576566877
outer,197.5,0.005687662633152997,0.03857035719821445,0.13195313649362927,0.042465476653615886,0.8255813868527548,0.13201336492504132,0.08474075668937534,0.074312337366847,0.084312337366847
outer,200.0,0.005647181220077593,0.037775120567512366,0.1255557947426995,0.041119513934099405,0.8333246913232011,0.13141996377585857,0.08473632594815884,0.0743528187799224,0.0843528187799224
outer,202.5,0.005606987929718017,0.03699627998146086,0.11937915794640697,0.03977969437523177,0.8408411476783613,0.13083988291422208,0.08473190014430616,0.07439301207028198,0.08439301207028198
outer,205.0,0.005567080711387471,0.03623349738938443,0.11342109163192182,0.038448251619698115,0.8481306567483801,0.130272752995369,0.0847274792342536,0.07443291928861254,0.08443291928861253
outer,207.5,0.005527457528994733,0.03548644171047512,0.10767913993093381,0.03712732106787664,0.8551935390011896,0.12971821601348305,0.0847230631750532,0.07447254247100527,0.08447254247100526
outer,210.0,0.005488116360940264,0.03475478869008903,0.10215054402495838,0.0358189355198586,0.862030520455183,0.12917592494762514,0.0847186519243645,0.07451188363905974,0.08451188363905973
outer,212.5,0.005449055200013083,0.034038220759005706,0.09683226100359621,0.03452502143469871,0.8686427175617051,0.12864554341759743,0.08471424544044548,0.07455094479998692,0.08455094479998691
outer,215.0,0.00541027205328834,0.033336426895589306,0.0917209830346789,0.03324739580508762,0.8750316211602335,0.1281267453495783,0.08470984368214747,0.07458972794671166,0.08458972794671166
outer,217.5,0.005371764942025648,0.032649102490791684,0.08681315674742995,0.031987763641828426,0.8811990796107416,0.12761921465136422,0.08470544660890487,0.07462823505797435,0.08462823505797434
outer,220.0,0.0053335319015681195,0.031975949215938784,0.08210500273251675,0.030747716058850072,0.8871472812086332,0.12712264489704,0.08470105418072937,0.07466646809843189,0.08466646809843188
outer,222.5,0.00529557098124213,0.03131667489324308,0.07759253506610875,0.029528728946066285,0.892878735987825,0.12663673902089748,0.08469666635820203,0.07470442901875787,0.08470442901875787
outer,225.0,0.0052578802442577975,0.030670993368985697,0.07327158076874729,0.02833216221417556,0.8983962570170771,0.12616120902041764,0.08469228310246692,0.0747421197557422,0.0847421197557422
outer,227.5,0.005220457767610161,0.030038624389313213,0.06913779911393758,0.027159259592531404,0.903702941293531,0.1256957756681248,0.08468790437522211,0.07477954223238983,0.08477954223238984
outer,230.0,0.005183301641981068,0.02941929347859536,0.06518670070583277,0.02601114895850165,0.9088021503356656,0.125240168232122,0.08468353013871548,0.07481669835801893,0.08481669835801893
outer,232.5,0.005146409971641765,0.028812731820290656,0.06141366625015987,0.02488884317429274,0.9136974905755474,0.12479412420511157,0.08467916035573583,0.07485359002835823,0.08485359002835824
outer,235.0,0.0051097808743561695,0.028218676140268302,0.0578139649475774,0.023793241405045795,0.9183927936473768,0.12435738904170432,0.08467479498960404,0.07489021912564384,0.08489021912564383
outer,237.5,0.00507341248128484,0.027636868592535786,0.05438277244391543,0.022725130890120404,0.9228920966659642,0.12392971590381811,0.08467043400417265,0.07492658751871516,0.08492658751871515
outer,240.0,0.005037302936889633,0.027067056647322542,0.051115188277176093,0.021685189137891747,0.9271996225849322,0.12351086541397274,0.08466607736381247,0.07496269706311037,0.08496269706311037
outer,242.5,0.005001450398839019,0.026508992981470986,0.04800625276672854,0.020673986513051523,0.9313197607202199,0.1231006054162751,0.08466172503340931,0.07499854960116098,0.08499854960116097
outer,245.0,0.004965853037914096,0.0259624353710876,0.04505096329575331,0.01969198918438242,0.9352570475198643,0.12269871074490517,0.08465737697835955,0.07503414696208591,0.0850341469620859
outer,247.5,0.0049305090379152565,0.02542714658640712,0.042244289943662805,0.018739562400209797,0.9390161476561274,0.1223049629999039,0.08465303316455661,0.07506949096208475,0.08506949096208474
outer,250.0,0.004895416595569531,0.024902894288824595,0.03958119043087083,0.017816974058243562,0.9426018355108856,0.12191915033006273,0.08464869355839436,0.07510458340443046,0.08510458340443047
outer,252.5,0.004860573920438573,0.02438945093005032,0.037056624343886124,0.01692439853630634,0.9460189771198075,0.1215410672227323,0.08464435812675265,0.07513942607956142,0.08513942607956142
outer,255.0,0.004825979234827318,0.023886593653343925,0.03466556661422937,0.01606192075045576,0.9492725126353149,0.12117051430034925,0.0846400268369962,0.07517402076517268,0.08517402076517268
outer,257.5,0.004791630773693282,0.023394104196784928,0.0324030202300597,0.015229540407279196,0.9523674393626611,0.12080729812349966,0.08463569965696674,0.07520836922630672,0.08520836922630672
outer,260.0,0.004757526784556506,0.022911768798537548,0.030264028164642465,0.014427176417618037,0.9553087954177395,0.12045123100032824,0.08463137655497618,0.0752424732154435,0.0852424732154435
outer,262.5,0.004723665527410147,0.02243937810406875,0.028243684510847467,0.013654671439676025,0.9581016440494765,0.12010213080211367,0.08462705749980351,0.07527633447258986,0.08527633447258985
outer,265.0,0.004690045274631699,0.021976727075279315,0.02633714481571603,0.012911796520347019,0.960751058663937,0.11975982078482991,0.08462274246068668,0.0753099547253683,0.0853099547253683
outer,267.5,0.00465666431089485,0.02152361490150839,0.024539635613750832,0.012198255804660607,0.9632621085815886,0.11942412941651191,0.08461843140731666,0.07534333568910515,0.08534333568910514
outer,270.0,0.004623520933081963,0.02107984491237287,0.022846463161949382,0.011513691284457117,0.9656398455535935,0.11909489021025925,0.0846141243098331,0.07537647906691804,0.08537647906691803
outer,272.5,0.004590613450197186,0.020645224492403982,0.02125302138369789,0.010857687558759155,0.967889291057543,0.1187719415627032,0.08460982113881943,0.07540938654980281,0.0854093865498028
outer,275.0,0.004557940183280172,0.020219564997443762,0.01975479903245403,0.010229776579781302,0.9700154243877647,0.11845512659777019,0.08460552186529602,0.07544205981671984,0.08544205981671982
outer,277.5,0.004525499465320418,0.019802681672765263,0.01834738608967268,0.009629442360093221,0.9720231715502341,0.1181442930155822,0.08460122646071534,0.07547450053467958,0.08547450053467957
outer,280.0,0.004493289641172216,0.019394393572881013,0.01702647941464419,0.009056125618112532,0.9739173949672433,0.11783929294633286,0.08459693489695481,0.07550671035882779,0.08550671035882779
outer,282.5,0.004461309067470205,0.018994523483004795,0.01578788766683481,0.008509228340822239,0.975702883992343,0.11753998280898138,0.08459264714631484,0.0755386909325298,0.08553869093252979
outer,285.0,0.004429556112545522,0.0186028978421327,0.014627535523923707,0.00798811824438439,0.9773843462316919,0.11724622317461696,0.08458836318151197,0.07557044388745449,0.08557044388745448
outer,287.5,0.004398029156342561,0.01821934666771014,0.01354146722103533,0.007492133115116317,0.9789663996638484,0.11695787863434381,0.08458408297567278,0.07560197084365744,0.08560197084365744
outer,290.0,0.004366726590336306,0.017843703481852023,0.01252584943866153,0.007020585015113934,0.9804535655462245,0.11667481767153959,0.0845798065023304,0.07563327340966369,0.08563327340966369
outer,292.5,0.004335646817450277,0.01747580523908408,0.011576973568469318,0.006572764338620751,0.9818502620929099,0.11639691253835313,0.0845755337354186,0.07566435318254973,0.08566435318254972
outer,295.0,0.00430478825197503,0.017115492255574075,0.010691257387597575,0.006147943707037862,0.9831607989053646,0.11612403913629668,0.08457126464927052,0.07569521174802497,0.08569521174802497
outer,297.5,0.004274149319487267,0.016762608139822093,0.009865246173171194,0.005745381692242035,0.9843893721345868,0.11585607690080994,0.08456699921860328,0.07572585068051274,0.08572585068051274
outer,300.0,0.0042437284567695,0.016416999724779762,0.009095613289619053,0.005364326359604821,0.9855400603507761,0.11559290868965041,0.08456273741852591,0.0757562715432305,0.0857562715432305
outer,302.5,0.004213524111730297,0.016078517001369166,0.008379160281973386,0.0050040186237868545,0.9866168210942398,0.11533442067500439,0.08455847922453086,0.0757864758882697,0.0857864758882697
outer,305.0,0.004183534743325094,0.015747013053372373,0.007712816508681386,0.004663695411992408,0.9876234880793262,0.11508050223918102,0.08455422461248215,0.0758164652566749,0.0858164652566749
outer,307.5,0.0041537588214775704,0.015422343993663344,0.007093638347576814,0.004342592630914965,0.9885637690215082,0.11483104587377783,0.08454997355862055,0.07584624117852243,0.08584624117852242
outer,310.0,0.004124194827001579,0.015104368901754754,0.0065188080085617495,0.004039947935072785,0.9894412440563655,0.11458594708219741,0.08454572603955178,0.07587580517299843,0.08587580517299842
outer,312.5,0.004094841251523642,0.014792949762632322,0.005985631986249573,0.0037550032956122914,0.9902593647181381,0.1143451042854144,0.08454148203224594,0.07590515874847636,0.08590515874847636
outer,315.0,0.004065696597405992,0.014487951406850292,0.005491539185341399,0.003487007369952999,0.9910214534447056,0.11410841873086311,0.08453724151403484,0.07593430340259401,0.085934303402594
outer,317.5,0.004036759377670155,0.014189241451862048,0.005034078750854598,0.003235217673845714,0.9917307035752997,0.113875794404373,0.08453300446259959,0.07596324062232984,0.08596324062232984
outer,320.0,0.0040080281159210925,0.01389669024456031,0.004610917634527478,0.0029989025585176465,0.9923901798069549,0.11364713794501557,0.08452877085598247,0.07599197188407891,0.08599197188407891
outer,322.5,0.003979501346271872,0.01361017080500204,0.004219837927786907,0.002777342996587495,0.9930028190756256,0.11342235856279714,0.08452454067255234,0.07602049865372813,0.08602049865372813
outer,325.0,0.003951177613268873,0.013329558771293657,0.003858733990618868,0.0025698341813329417,0.9935714318280482,0.11320136795905664,0.08452031389104064,0.07604882238673114,0.08604882238673112
outer,327.5,0.003923055471817534,0.01305473234561255,0.0035256094045261754,0.0023756869447095763,0.9940987036507642,0.1129840802495436,0.08451609049050099,0.07607694452818246,0.08607694452818246
outer,330.0,0.003895133487108618,0.012785572241341515,0.0032185737765266786,0.0021942290002204823,0.9945871972232528,0.1127704118900139,0.08451187045033227,0.07610486651289139,0.08610486651289138
outer,332.5,0.0038674102345450123,0.012521961631293205,0.0029358394198338855,0.002024806017357661,0.9950393545628085,0.11256028160430306,0.08450765375025611,0.07613258976545499,0.08613258976545499
outer,335.0,0.0038398842996690413,0.012263786097002037,0.002675717935502142,0.0018667825348505085,0.9954574995296473,0.11235361031479367,0.08450344037031787,0.07616011570033096,0.08616011570033096
outer,337.5,0.0038125542780903018,0.01201093357906159,0.0024366167179169507,0.0017195427203891,0.995843840561694,0.1121503210751487,0.08449923029089608,0.0761874457219097,0.0861874457219097
outer,340.0,0.0037854187754140095,0.011763294328485977,0.002217035405575274,0.001582490984833096,0.9962004736095916,0.11195033900531134,0.08449502349267014,0.07621458122458599,0.08621458122458599
outer,342.5,0.0037584764071698553,0.011520760859074004,0.0020155622971581577,0.0014550524591727676,0.9965293852436691,0.11175359122860588,0.08449081995665039,0.07624152359283015,0.08624152359283015
outer,345.0,0.0037317257987413695,0.01128322790075547,0.0018308707514411715,0.0013366733426964927,0.9968324559058623,0.1115600068109521,0.0844866196641372,0.07626827420125863,0.08626827420125863
outer,347.5,0.00370516558529579,0.0110505923538994,0.0016617155881460954,0.001226821130919431,0.9971114632809345,0.11136951670203757,0.08448242259676636,0.07629483441470421,0.0862948344147042
outer,350.0,0.0036787944117144234,0.010822753244564323,0.0015069295054028764,0.0011249847318757222,0.9973680857627214,0.11118205367846123,0.08447822873644002,0.07632120558828558,0.08632120558828557
outer,352.5,0.0036526109325235095,0.01059961168067116,0.0013654195280875525,0.0010306744793442402,0.9976039059925682,0.11099755228871733,0.0844740380654031,0.0763473890674765,0.0863473890674765
outer,355.0,0.0036266138118255732,0.010381070809079813,0.0012361634999252802,0.0009434220515055491,0.9978204144485692,0.11081594880002654,0.0844698505661392,0.07637338618817442,0.08637338618817442
outer,357.5,0.0036008017232312664,0.010167035773550652,0.0011182066309142202,0.0008627803033843806,0.9980190130657014,0.1106371811468227,0.08446566622148112,0.07639919827676873,0.08639919827676873
outer,360.0,0.0035751733497916926,0.00995741367357279,0.0010106581103322965,0.0007883230212614167,0.9982010188684063,0.1104611888810047,0.08446148501451385,0.0764248266502083,0.0864248266502083
outer,362.5,0.00354972738393122,0.009752113524041234,0.0009126877943511635,0.0007196446070063534,0.9983676675986425,0.11028791312377086,0.08445730692862714,0.07645027261606878,0.08645027261606877
outer,365.0,0.0035244625273807653,0.009551046215765394,0.0008235229760930052,0.0006563597000334154,0.9985201173238736,0.11011729651905006,0.08445313194746823,0.07647553747261923,0.08647553747261923
outer,367.5,0.0034993774911115535,0.009354124476791797,0.0007424452448384633,0.0005981027442857334,0.9986594520108758,0.10994928318838586,0.08444896005498269,0.07650062250888845,0.08650062250888844
outer,370.0,0.0034744709952693542,0.009161262834524295,0.0006687874400230776,0.0005445275073429068,0.998786685052634,0.1097838186873955,0.08444479123539089,0.07652552900473064,0.08652552900473064
outer,372.5,0.0034497417691091805,0.008972377578625226,0.0006019307046567501,0.000495306558407349,0.9989027627369359,0.1096208499634768,0.08444062547315352,0.07655025823089082,0.08655025823089081
outer,375.0,0.0034251885509304567,0.008787386724681484,0.0005413016418539529,0.00045013071157040674,0.9990085676465756,0.10946032531501623,0.08443646275309372,0.07657481144906955,0.08657481144906953
outer,377.5,0.003400810088012641,0.008606209978619732,0.0004863695772874266,0.0004087084403973096,0.9991049219823153,0.10930219435195433,0.08443230306012955,0.07659918991198736,0.08659918991198735
outer,380.0,0.00337660513655132,0.008428768701855282,0.0004366439295641067,0.00037076526948620625,0.9991925908009497,0.1091464079573866,0.08442814637961067,0.07662339486344868,0.08662339486344868
outer,382.5,0.003352572461594738,0.00825498587715951,0.0003916716897692796,0.0003360431482887227,0.999272285161942,0.10899291825062057,0.08442399269705606,0.07664742753840527,0.08664742753840526
outer,385.0,0.003328710836980796,0.008084786075231061,0.0003510350107418514,0.0003042998120867946,0.9993446651771714,0.10884167855142465,0.08441984199826824,0.07667128916301921,0.0866712891630192
outer,387.5,0.0033050190452744905,0.007918095421956234,0.0003143489060190019,0.0002753081346480446,0.999410342959333,0.10869264334512754,0.0844156942692955,0.07669498095472552,0.08669498095472551
outer,390.0,0.0032814958777058006,0.007754841566344402,0.0002812590578205043,0.00024885547670394637,0.9994698854654755,0.10854576824937685,0.08441154949637372,0.0767185041222942,0.08671850412229419
outer,392.5,0.0032581401341080125,0.007594953649124551,0.00025143973294461386,0.000224743034026198,0.9995238172330292,0.10840100998123145,0.08440740766614703,0.07674185986589199,0.08674185986589199
outer,395.0,0.003234950622856487,0.0074383622719892675,0.0002245918049894602,0.00020278518852068217,0.9995726230064899,0.10825832632597537,0.08440326876535335,0.07676504937714351,0.08676504937714351
outer,397.5,0.003211926160807867,0.007284999467472847,0.0002004408809258562,0.00018280886540500418,0.9996167502536691,0.10811767610665772,0.0843991327809498,0.07678807383919213,0.08678807383919213
outer,400.0,0.0031890655732397044,0.007134798669450479,0.00017873552969971396,0.00016465289920419846,0.9996566115710961,0.10797901915428153,0.08439499970032602,0.07681093442676029,0.08681093442676029
outer,402.5,0.0031663676937905326,0.006987694684245642,0.00015924561024516226,0.00014816741097756214,0.9996925869787773,0.10784231627954877,0.08439086951089093,0.07683363230620947,0.08683363230620947
outer,405.0,0.003143831364400353,0.006843623662333207,0.00014176069604332486,0.0001332131988792673,0.9997250261050774,0.10770752924505743,0.0843867422003386,0.07685616863559964,0.08685616863559964
outer,407.5,0.003121455435251554,0.006702523070625986,0.00012608859315099696,0.00011966114386963156,0.9997542502629794,0.10757462073847235,0.08438261775666564,0.07687854456474845,0.08687854456474844
outer,410.0,0.0030992387647102437,0.006564331665332642,0.00011205394845748007,0.0001073916321174817,0.999780554419425,0.10744355434641592,0.08437849616815073,0.07690076123528976,0.08690076123528975
outer,412.5,0.0030771802192680027,0.006428989465375214,9.949694479605142e-05,9.629399537847139e-05,0.9998042090598255,0.10731429452963039,0.0843743774231754,0.076922819780732,0.08692281978073199
outer,415.0,0.003055278673484055,0.00629643772635474,8.827207944184234e-05,8.626597039351758e-05,0.9998254619501646,0.10718680659833531,0.08437026151024464,0.07694472132651595,0.08694472132651594
outer,417.5,0.0030335330099278434,0.006166618915053622,7.824702245950999e-05,7.72131781308083e-05,0.9998445397994097,0.10706105668890155,0.08436614841825388,0.07696646699007216,0.08696646699007216
outer,420.0,0.0030119421191220214,0.0060394766844637,6.930155132922611e-05,6.904862349055296e-05,0.9998616498251802,0.10693701174044443,0.08436203813633628,0.07698805788087798,0.08698805788087798
outer,422.5,0.0029905048994858423,0.0059149558493292245,6.13265582646294e-05,6.169221590290874e-05,0.9998769812258325,0.10681463947325061,0.08435793065356588,0.07700949510051416,0.08700949510051416
outer,425.0,0.0029692202572789623,0.005793002362194035,5.422312665070983e-05,5.5070311078209144e-05,0.9998907065622711,0.10669390836674654,0.0843538259597171,0.07703077974272105,0.08703077974272104
outer,427.5,0.002948087106545629,0.005673563289942621,4.7901673057237915e-05,4.911527401751936e-05,0.9999029830529252,0.10657478763903613,0.08434972404444142,0.07705191289345437,0.08705191289345436
outer,430.0,0.002927104369059283,0.0055565867908248506,4.2281151335088474e-05,4.3765063248102365e-05,0.9999139537854168,0.10645724722676755,0.08434562489726434,0.07707289563094072,0.08707289563094071
outer,432.5,0.0029062709742675424,0.005442022091954399,3.7288315366090785e-05,3.896283612758733e-05,0.9999237488485063,0.1063412577652297,0.08434152850886677,0.07709372902573246,0.08709372902573245
outer,435.0,0.0028855858592375812,0.005329819467271097,3.285703711508603e-05,3.4656574953273456e-05,0.9999324863879316,0.10622679056969095,0.0843374348687404,0.07711441414076242,0.08711441414076242
outer,437.5,0.002865047968601901,0.005219930215957676,2.892767672324492e-05,3.0798733510750687e-05,0.999940273589766,0.10611381761609699,0.08433334396832771,0.0771349520313981,0.0871349520313981
outer,440.0,0.0028446562545044836,0.005112306641301481,2.5446501478731953e-05,2.734590362374334e-05,0.9999472075948975,0.10600231152539412,0.08432925579778167,0.07715534374549551,0.08715534374549551
outer,442.5,0.0028244096765473285,0.00500690202999203,2.236515061138089e-05,2.4258501185814296e-05,0.9999533763482028,0.1058922455434958,0.08432517034781532,0.07717559032345267,0.08717559032345266
outer,445.0,0.002804307201737374,0.004903670631845408,1.964014296551575e-05,2.1500471103941265e-05,0.9999588593859305,0.10578359352619207,0.08432108761028669,0.07719569279826263,0.08719569279826263
outer,447.5,0.0027843478044337878,0.004802567639946697,1.72324247276201e-05,1.9039010532573286e-05,0.9999637285647398,0.10567632992311272,0.08431700757519946,0.07721565219556621,0.0872156521955662
outer,450.0,0.0027645304662956434,0.004703549171201821,1.5106954504129355e-05,1.6844309734698193e-05,0.9999680487357612,0.10557042976058346,0.08431293023553024,0.07723546953370436,0.08723546953370435
outer,452.5,0.0027448541762299626,0.004606572247290387,1.3232323167300386e-05,1.4889309884913438e-05,0.9999718783669478,0.10546586862756367,0.08430885558129982,0.07725514582377004,0.08725514582377003
outer,455.0,0.002725317930340126,0.0045115947760112135,1.1580406012901001e-05,1.314947709674108e-05,0.9999752701168904,0.10536262265992635,0.08430478360563169,0.07727468206965987,0.08727468206965987
outer,457.5,0.0027059207318746565,0.004418575533012488,1.012604489614155e-05,1.1602591953319141e-05,0.9999782713631505,0.10526066852633294,0.08430071430050814,0.07729407926812534,0.08729407926812534
outer,460.0,0.002686661591176364,0.004327474143898618,8.846758136504818e-06,1.022855380394816e-05,0.9999809246880595,0.10515998341479275,0.08429664765665422,0.07731333840882364,0.08731333840882363
outer,462.5,0.0026675395256318497,0.004238251066705971,7.722476103810827e-06,9.009199091192244e-06,0.999983268324805,0.10506054501951335,0.08429258366810014,0.07733246047436815,0.08733246047436814
outer,465.0,0.0026485535596213784,0.004150867574739948,6.735300517868303e-06,7.928132977896851e-06,0.9999853365665042,0.10496233152361557,0.0842885223267783,0.07735144644037863,0.08735144644037862
outer,467.5,0.0026297027244690965,0.004065285739765925,5.869285609416686e-06,6.970573547038228e-06,0.9999871601408435,0.10486532159428093,0.08428446362447417,0.07737029727553091,0.0873702972755309
outer,470.0,0.002610986058393609,0.003981468415546737,5.1102394075241975e-06,6.123207862751556e-06,0.9999887665527297,0.10476949435922454,0.08428040755674697,0.0773890139416064,0.08738901394160639
outer,472.5,0.002592402606458915,0.003899379221719599,4.445543523412532e-06,5.374059196316949e-06,0.9999901803972803,0.10467482940986918,0.08427635411282065,0.07740759739354108,0.08740759739354108
outer,475.0,0.0025739514205256804,0.003818982528005454,3.8639899134773614e-06,4.712364734871244e-06,0.9999914236453517,0.10458130677422571,0.08427230328634498,0.07742604857947433,0.08742604857947432
outer,477.5,0.0025556315592028646,0.003740243438743877,3.3556331999751166e-06,4.128463117258896e-06,0.9999925159036828,0.10448890691282622,0.08426825507491359,0.07744436844079713,0.08744436844079713
outer,480.0,0.0025374420877996916,0.003663127777746836,2.9116572306531197e-06,3.613691159976007e-06,0.9999934746516094,0.10439761070833135,0.08426420946804186,0.07746255791220032,0.08746255791220031
outer,482.5,0.0025193820782779615,0.003587602073464756,2.5242546496384577e-06,3.160289159476193e-06,0.9999943154561909,0.10430739945526586,0.08426016646037808,0.07748061792172203,0.08748061792172203
outer,485.0,0.002501450609204698,0.00351363354445839,2.1865183418290357e-06,2.7613141863058743e-06,0.9999950521674719,0.10421825484098485,0.0842561260474095,0.0774985493907953,0.0874985493907953
outer,487.5,0.0024836467657051403,0.003441190085170277,1.8923436959639162e-06,2.410560809185114e-06,0.9999956970954949,0.10413015895498907,0.08425208822131924,0.07751635323429486,0.08751635323429485
outer,490.0,0.002465969639416065,0.0033702402519895022,1.636340714372686e-06,2.1024887144616144e-06,0.9999962611705712,0.10404309425877241,0.08424805297305661,0.07753403036058394,0.08753403036058394
outer,492.5,0.002448418328439438,0.003300753249603826,1.4137550692350231e-06,1.8321567137880024e-06,0.999996754088217,0.10395704357263623,0.08424402030538818,0.07755158167156057,0.08755158167156056
outer,495.0,0.0024309919372964032,0.003232698917633175,1.220397278012264e-06,1.5951626604060465e-06,0.9999971844400616,0.10387199010545387,0.08423999020751044,0.0775690080627036,0.0875690080627036
outer,497.5,0.0024136895768815912,0.0031660477175387194,1.0525792389914912e-06,1.3875888180692186e-06,0.9999975598319429,0.10378791739271812,0.084235962672002,0.07758631042311841,0.0875863104231184
outer,500.0,0.002396510364417758,0.003100770719801863,9.070574257252773e-07,1.205952256499998e-06,0.9999978869903178,0.10370480933009797,0.08423193769827078,0.07760348963558224,0.08760348963558223
outer,502.5,0.002379453423410745,0.0030368395913675894,7.809821026549812e-07,1.0471598712591401e-06,0.9999981718580261,0.10362265013389964,0.08422791527743205,0.07762054657658926,0.08762054657658926
