stage,variable,center,metric,delta,lo,hi,n_target,n_pre,finite_draw_fraction
post-peak,radius_re,1.625,J_NSF,-0.43931065160953153,-0.8687275450591048,-0.001683510320276921,12,7,1.0
post-peak,radius_re,1.625,HA6562,-0.3393035349067901,-0.4769309012228149,-0.18697550990489079,5,6,0.9984
post-peak,radius_re,1.625,HB4861,-0.33852108516220625,-0.47627860417746687,-0.1862077424085691,5,6,0.9984
post-peak,radius_re,1.625,OIII5006,-0.010099065775072802,-0.226344501334232,0.18321137986981786,5,6,0.9984
post-peak,radius_re,1.625,NII6583,-0.02332416204154697,-0.16993701841330164,0.13648393012281473,5,6,0.9984
post-peak,radius_re,1.625,SII_SUM,-0.28011873755880856,-0.4491217450201617,-0.12702682784824193,5,6,0.9984
post-peak,radius_re,1.625,F_ND,0.395941203664632,0.23283681817705548,0.656419342660635,12,7,1.0
post-peak,radius_re,1.875,O,-1.2820617886920176,-1.6393688530654467,-1.0355197092537598,10,6,0.998
post-peak,radius_re,1.875,I,-0.2400660658590723,-0.4522774263794995,0.3567361369341865,5,5,0.998
post-peak,radius_re,1.875,T,-1.5221278545510901,-1.9545202428306752,-0.8122117551534688,10,6,0.998
post-peak,radius_re,1.875,F_SF,-1.2820617886920176,-1.6393688530654467,-1.0355197092537598,10,6,0.998
post-peak,radius_re,1.875,F_NSF,-0.20450457244056885,-0.5327123690093951,0.08262865649887784,10,6,0.9968
post-peak,radius_re,1.875,I_NSF,-0.49589066365687984,-0.6901202132764885,-0.2841930737672399,6,4,0.9965
post-peak,radius_re,1.875,J_NSF,-0.5614229332401806,-0.9915350910295314,-0.025422419082961053,10,6,0.9968
post-peak,radius_re,1.875,HA6562,-0.36319876566547293,-0.4707547485337997,-0.229478462821983,4,4,0.9888
post-peak,radius_re,1.875,HB4861,-0.361355967713763,-0.46939010569432327,-0.2274202952195114,4,4,0.9888
post-peak,radius_re,1.875,OIII5006,-0.15006307043727674,-0.33909190470242834,0.038854557565429104,4,4,0.9888
post-peak,radius_re,1.875,NII6583,-0.013278851576444595,-0.13961665002219092,0.14470325076188997,4,4,0.9888
post-peak,radius_re,1.875,SII_SUM,-0.321665825859327,-0.45880020758588813,-0.18258981124335946,4,4,0.9888
post-peak,radius_re,1.875,F_ND,0.3075488901379721,0.15262651354610715,0.5387555947388466,10,6,0.9996
post-peak,radius_re,2.125,O,-1.7067963285829575,-2.239795222850908,-1.3409060372754962,7,4,0.964
post-peak,radius_re,2.125,I,-0.32030303215618305,-0.6110968767475506,0.27757831375595976,3,4,0.964
post-peak,radius_re,2.125,T,-2.0270993607391405,-2.4497740073088226,-1.2152622983026342,7,4,0.964
post-peak,radius_re,2.125,F_SF,-1.7067963285829575,-2.239795222850908,-1.3409060372754962,7,4,0.964
post-peak,radius_re,2.125,F_NSF,-0.40135378895575696,-0.7505402374145805,-0.11132537980029908,7,4,0.9868
post-peak,radius_re,2.125,I_NSF,-0.5633075260375051,-0.74464954538006,-0.3848114201467041,4,4,0.9868
post-peak,radius_re,2.125,J_NSF,-0.7780402593644382,-1.1821307010056563,-0.39455833272436597,7,4,0.9868
post-peak,radius_re,2.125,HA6562,-0.39540555281750045,-0.6127408819368512,-0.17170948671362396,3,4,0.964
post-peak,radius_re,2.125,HB4861,-0.3924532069850386,-0.6065373543427544,-0.1704896759440686,3,4,0.964
post-peak,radius_re,2.125,OIII5006,-0.2762666743674771,-0.3986011735239998,-0.1367681223522652,3,4,0.964
post-peak,radius_re,2.125,NII6583,-0.10618133967466292,-0.2752141520781947,0.1375149227564131,3,4,0.964
post-peak,radius_re,2.125,SII_SUM,-0.3820987738840316,-0.5217462613481942,-0.22829144218338657,3,4,0.964
post-peak,radius_re,2.125,F_ND,0.5265553355151258,0.2802430239026982,1.1809067079647646,7,4,0.9758
post-peak,radius_re,2.375,O,-1.2995015869158775,-1.4519366299117924,-0.6405910149120866,5,4,0.6371
post-peak,radius_re,2.375,I,-1.272728334145847,-1.3379200195938101,-0.19608223981069894,1,3,0.6371
post-peak,radius_re,2.375,T,-2.5722299210617248,-2.7710983316534072,-0.8397431352395003,5,4,0.6371
post-peak,radius_re,2.375,F_SF,-1.2995015869158775,-1.4519366299117924,-0.6405910149120866,5,4,0.6371
post-peak,radius_re,2.375,F_NSF,-0.4478108309259129,-0.7954045622082874,-0.1720783143708621,5,4,0.9666
post-peak,radius_re,2.375,I_NSF,-0.54522663999402,-0.7450802324504124,-0.27966705239825274,4,3,0.9666
post-peak,radius_re,2.375,J_NSF,-0.8642194884640304,-1.3315116099867823,-0.518369031730586,5,4,0.9666
post-peak,radius_re,2.375,HA6562,-0.7064772608548893,-0.9362815890522924,-0.42845673526427674,2,2,0.7997
post-peak,radius_re,2.375,HB4861,-0.6974080466277854,-0.9111649182290975,-0.4193225503344138,2,2,0.7997
post-peak,radius_re,2.375,OIII5006,-0.4324452966995551,-0.6004072264581524,-0.2491907284751278,2,2,0.7997
post-peak,radius_re,2.375,NII6583,-0.2683192335603479,-0.47992327662170453,0.16091751351333272,2,2,0.7997
post-peak,radius_re,2.375,SII_SUM,-0.4907151948726849,-0.7170837931696852,-0.30266604748064196,2,2,0.7997
post-peak,radius_re,2.375,F_ND,0.4305259131143336,0.19494928547510068,1.0330950398208938,5,4,0.9735
