response_time_Myr,phase_lag_degrees,amplitude_over_forcing
44.682274247491634,61.31778614067306,0.4799511847062318
44.94983277591973,61.46158357894471,0.4777478937119167
45.21739130434782,61.60406591314025,0.47556178486844136
45.48494983277592,61.745249363816825,0.47339270394646693
45.752508361204015,61.885149920240444,0.47124049749529945
46.020066889632105,62.023783343610596,0.4691050128763791
46.2876254180602,62.16116517026065,0.46698609829459764
46.55518394648829,62.297310714832925,0.46488360282754054
46.82274247491639,62.43223507342726,0.4627973764527447
47.09030100334448,62.56595312672206,0.46072727007306147
47.357859531772576,62.69847954306704,0.45867313554020767
47.625418060200666,62.82982878154659,0.45663482567658925
47.89297658862876,62.96001509501327,0.45461219429547334
48.16053511705685,63.089052533090495,0.4526050962195852
48.42809364548495,63.216954945144025,0.4506133872982025
48.69565217391304,63.34373598322165,0.44863692442281516
48.96321070234114,63.469409104960555,0.4466755655414192
49.230769230769226,63.593987576461885,0.4447291696715076
49.49832775919732,63.71748447513249,0.44279759691181814
49.76588628762541,63.83991269249308,0.4408807084529001
50.03344481605351,63.961284936952914,0.43897836658655415
50.3010033444816,64.08161373655061,0.43709043471419956
50.5685618729097,64.20091144166099,0.43521677735422154
50.83612040133779,64.31919022766799,0.4333572601483488
51.103678929765884,64.43646209760306,0.431511749867108
51.371237458193974,64.55273888474979,0.42968011441440085
51.63879598662207,64.66803225521396,0.4278622228312488
51.90635451505017,64.78235371045963,0.42605794529874713
52.17391304347826,64.89571458981099,0.4242671531402674
52.441471571906355,65.00812607292016,0.42248971882294795
52.709030100334445,65.11959918220111,0.4207255159585098
52.97658862876254,65.2301447852297,0.4189744193034316
53.24414715719063,65.33977359711004,0.4172363047585198
53.51170568561873,65.44849618280743,0.41551104936790395
53.77926421404682,65.55632295944801,0.41379853131749056
54.046822742474916,65.66326419858524,0.4120986299329028
54.314381270903006,65.7693300284336,0.4104112256769369
54.5819397993311,65.87453043606962,0.40873620014656037
54.84949832775919,65.97887526960064,0.40707343606947943
55.11705685618729,66.08237424030132,0.40542281730029894
55.38461538461538,66.1850369247186,0.4037842288163008
55.65217391304348,66.28687276674479,0.40215755671286163
55.91973244147157,66.38789107965978,0.4005426881985319
56.187290969899664,66.48810104814208,0.3989395115897975
56.454849498327754,66.58751173024947,0.39734791630554445
56.72240802675585,66.68613205936919,0.39576779286124303
56.98996655518394,66.78397084613827,0.39419903286287283
57.25752508361204,66.88103678033434,0.3926415290006025
57.525083612040135,66.97733843273699,0.3910951750422442
57.792642140468224,67.0728842569603,0.3895598658264954
58.06020066889632,67.16768259125683,0.38803549725598485
58.32775919732441,67.26174166029327,0.386521966290136
58.59531772575251,67.35506957689829,0.3850191709378631
58.8628762541806,67.44767434378282,0.3835270102501105
59.130434782608695,67.53956385523324,0.3820453843122499
59.397993311036785,67.6307458987776,0.38057419423634636
59.66555183946488,67.72122815682553,0.3791133421533039
59.93311036789297,67.81101820828198,0.3776627312049024
60.20066889632107,67.90012353013523,0.3762222655357352
60.46822742474916,67.98855149901951,0.37479185028505774
60.735785953177256,68.07630939275255,0.3733713915785558
61.003344481605346,68.1634043918486,0.3719607965200432
61.27090301003344,68.24984358100683,0.37055997318309564
61.53846153846153,68.33563395057614,0.3691688306026309
61.80602006688963,68.42078239799599,0.36778727876644035
62.07357859531772,68.50529572921423,0.36641522860668163
62.34113712374582,68.5891806600818,0.3650525919913371
62.60869565217391,68.6724438177249,0.3636992817156457
62.876254180602004,68.75509174189511,0.3623552114935139
63.1438127090301,68.83713088629725,0.36102029594891255
63.41137123745819,68.91856761989587,0.3596944506072629
63.67892976588629,68.99940822820061,0.35837759188681956
63.94648829431438,69.07965891453038,0.35706963709005407
64.21404682274247,69.15932580125717,0.3557705043950435
64.48160535117057,69.23841493102947,0.3544801128468691
64.74916387959865,69.31693226797583,0.3531983823490292
65.01672240802675,69.39488369888875,0.3519252336548696
65.28428093645485,69.47227503438924,0.3506605883590367
65.55183946488295,69.54911201007248,0.3494043688889541
65.81939799331103,69.62540028763452,0.34815649849632974
66.08695652173913,69.70114545598098,0.34691690124869284
66.35451505016722,69.77635303231723,0.34568550202096704
66.62207357859532,69.8510284632211,0.3444622264870796
66.8896321070234,69.92517712569783,0.343247001111611
67.1571906354515,69.99880432821794,0.3420397531414868
67.4247491638796,70.07191531173807,0.3408404105977144
67.6923076923077,70.1445152507052,0.339648902267166
67.95986622073578,70.21660925404446,0.3384651576944101
68.22742474916387,70.28820236613082,0.3372891071735943
68.49498327759197,70.35929956774487,0.3361206817403795
68.76254180602007,70.4299057770131,0.33495981316392887
69.03010033444816,70.50002585033286,0.33380643393895054
69.29765886287625,70.56966458328206,0.33266047727779896
69.56521739130434,70.63882671151428,0.3315218771026322
69.83277591973244,70.7075169116392,0.33039056803763
70.10033444816054,70.77573980208867,0.329266485401271
70.36789297658862,70.84349994396875,0.3281495651986711
70.63545150501672,70.91080184189786,0.3270397441139843
70.90301003344482,70.97764994483138,0.3259369595028657
71.17056856187291,71.04404864687277,0.32484114938499903
71.438127090301,71.11000228807158,0.323752252436687
71.70568561872909,71.17551515520854,0.3226702079835073
71.97324414715719,71.24059148256795,0.3215949559930338
72.24080267558529,71.30523545269743,0.3205264370676232
72.50836120401337,71.36945119715561,0.31946459243726755
72.77591973244147,71.43324279724754,0.31840936395251374
73.04347826086956,71.4966142847483,0.31736069407744943
73.31103678929766,71.559569642615,0.31631852588275544
73.57859531772574,71.62211280568722,0.3152828030388258
73.84615384615384,71.68424766137619,0.3142534698089546
74.11371237458194,71.74597805034296,0.31323047104259033
74.38127090301003,71.80730776716553,0.3122137521686573
74.64882943143813,71.86824056099547,0.31120325918894454
74.91638795986621,71.92878013620387,0.3101989386715614
75.18394648829431,71.98893015301692,0.30920073774446133
75.45150501672241,72.04869422814147,0.30820860408903145
75.7190635451505,72.10807593538048,0.30722248593375023
75.98662207357859,72.16707880623869,0.30624233204791085
76.25418060200668,72.22570633051863,0.30526809173541164
76.52173913043478,72.2839619569071,0.30429971482861284
76.78929765886288,72.34184909355245,0.30333715168225905
77.05685618729096,72.3993711086325,0.30238035316746786
77.32441471571906,72.45653133091362,0.3014292706657832
77.59197324414716,72.51333305030089,0.30048385606329475
77.85953177257525,72.5697795183795,0.29954406174482173
78.12709030100334,72.62587394894774,0.29860984058816076
78.39464882943143,72.68161951854138,0.297681145958398
78.66220735785953,72.73701936695,0.29675793170228565
78.92976588628763,72.79207659772499,0.29584015214268045
79.19732441471571,72.84679427867974,0.2949277620730458
79.4648829431438,72.90117544238188,0.29402071675201624
79.7324414715719,72.95522308663782,0.2931189718980238
80.0,73.00894017496971,0.2922224836839856
