time_Myr,case1_gas_ratio,case1_SFR_ratio,case2_gas_ratio,case2_SFR_ratio,case3_gas_ratio,case3_SFR_ratio
439.5,0.8841019831404343,1.7682039662808686,0.39753859724743634,0.7950771944948727,0.20806811258355526,0.2288749238419108
440.0,0.883986769828353,1.767973539656706,0.3971720353878475,0.794344070775695,0.20776797014124193,0.22854476715536615
440.5,0.8838715910750814,1.7677431821501628,0.3968059497490656,0.7936118994981312,0.207468476804406,0.2282153244848466
441.0,0.8837564468702532,1.7675128937405065,0.3964403397124057,0.7928806794248114,0.20716963116925421,0.22788659428617966
441.5,0.8836413372035055,1.767282674407011,0.3960752046599868,0.7921504093199736,0.20687143183502935,0.2275585750185323
442.0,0.8835262620644784,1.7670525241289567,0.39571054397473066,0.7914210879494613,0.20657387740400346,0.2272312651444038
442.5,0.883411221442815,1.76682244288563,0.3953463570403605,0.790692714080721,0.20627696648147145,0.22690466312961863
443.0,0.8832962153281619,1.7665924306563239,0.3949826432414003,0.7899652864828006,0.20598069767574448,0.22657876744331895
443.5,0.8831812437101685,1.766362487420337,0.39461940196317385,0.7892388039263477,0.20568506959814342,0.22625357655795778
444.0,0.8830663065784872,1.7661326131569743,0.39425663259180316,0.7885132651836063,0.20539008086299246,0.22592908894929173
444.5,0.8829514039227737,1.7659028078455474,0.3938943345142079,0.7877886690284158,0.20509573008761245,0.22560530309637372
445.0,0.8828365357326869,1.7656730714653739,0.3935325071181043,0.7870650142362086,0.20480201589231456,0.22528221748154603
445.5,0.8827217019978886,1.7654434039957771,0.39317114979200385,0.7863422995840077,0.20450893690039368,0.22495983059043306
446.0,0.8826069027080438,1.7652138054160875,0.3928102619252126,0.7856205238504252,0.20421649173812217,0.2246381409119344
446.5,0.8824921378528203,1.7649842757056406,0.39244984290783025,0.7848996858156605,0.20392467903474318,0.22431714693821753
447.0,0.8823774074218896,1.7647548148437793,0.3920898921307482,0.7841797842614964,0.2036334974224644,0.22399684716471085
447.5,0.8822627114049258,1.7645254228098517,0.3917304089856497,0.7834608179712994,0.20334294553645155,0.2236772400900967
448.0,0.8821480497916063,1.7642960995832127,0.39137139286500827,0.7827427857300165,0.203053022014822,0.22335832421630422
448.5,0.8820334225716115,1.764066845143223,0.39101284316208634,0.7820256863241727,0.2027637254986385,0.22304009804850236
449.0,0.881918829734625,1.76383765946925,0.3906547592709351,0.7813095185418703,0.20247505463190263,0.22272256009509292
449.5,0.8818042712703335,1.763608542540667,0.3902971405863924,0.7805942811727848,0.20218700806154852,0.2224057088677034
450.0,0.8816897471684266,1.7633794943368533,0.38993998650408285,0.7798799730081657,0.20189958443743664,0.22208954288118032
450.5,0.8815752574185972,1.7631505148371944,0.3895832964204158,0.7791665928408316,0.20161278241234723,0.22177406065358196
451.0,0.8814608020105412,1.7629216040210824,0.3892270697325849,0.7784541394651698,0.20132660064197408,0.2214592607061715
451.5,0.8813463809339577,1.7626927618679153,0.38887130583856705,0.7777426116771341,0.20104103778491844,0.2211451415634103
452.0,0.8812319941785487,1.7624639883570974,0.38851600413712123,0.7770320082742425,0.2007560925026823,0.22083170175295055
452.5,0.8811176417340195,1.762235283468039,0.38816116402778733,0.7763223280555747,0.20047176345966258,0.22051893980562887
453.0,0.8810033235900783,1.7620066471801565,0.38780678491088555,0.7756135698217711,0.20018804932314452,0.220206854255459
453.5,0.8808890397364364,1.7617780794728728,0.3874528661875152,0.7749057323750304,0.1999049487632956,0.21989544363962518
454.0,0.8807747901628085,1.761549580325617,0.3870994072595534,0.7741988145191068,0.19962246045315932,0.21958470649847528
454.5,0.8806605748589118,1.7613211497178236,0.38674640752965445,0.7734928150593089,0.19934058306864882,0.21927464137551372
455.0,0.8805463938144671,1.7610927876289342,0.386393866401249,0.772787732802498,0.19905931528854093,0.21896524681739504
455.5,0.8804322470191982,1.7608644940383964,0.38604178327854216,0.7720835665570843,0.19877865579446977,0.21865652137391675
456.0,0.8803181344628317,1.7606362689256634,0.3856901575665135,0.771380315133027,0.19849860327092056,0.21834846359801263
456.5,0.8802040561350977,1.7604081122701953,0.3853389886709154,0.7706779773418309,0.19821915640522367,0.21804107204574605
457.0,0.8800900120257289,1.7601800240514578,0.3849882759982725,0.769976551996545,0.1979403138875482,0.21773434527630306
457.5,0.8799760021244614,1.7599520042489227,0.3846380189558802,0.7692760379117604,0.19766207441089603,0.21742828185198565
458.0,0.8798620264210344,1.7597240528420688,0.38428821695180393,0.7685764339036079,0.19738443667109565,0.21712288033820523
458.5,0.87974808490519,1.75949616981038,0.3839388693948783,0.7678777387897566,0.19710739936679597,0.2168181393034756
459.0,0.8796341775666736,1.7592683551333472,0.383589975694706,0.767179951389412,0.1968309611994603,0.21651405731940634
459.5,0.8795203043952333,1.7590406087904666,0.3832415352616564,0.7664830705233128,0.19655512087336027,0.21621063296069631
460.0,0.8794064653806207,1.7588129307612415,0.3828935475068651,0.7657870950137302,0.1962798770955697,0.2159078648051267
460.5,0.8792926605125903,1.7585853210251805,0.38254601184223286,0.7650920236844657,0.19600522857595856,0.21560575143355443
461.0,0.8791788897808995,1.758357779561799,0.38219892768042407,0.7643978553608481,0.19573117402718693,0.21530429142990565
461.5,0.8790651531753091,1.7581303063506182,0.3818522944348667,0.7637045888697334,0.19545771216469895,0.21500348338116887
462.0,0.8789514506855827,1.7579029013711653,0.3815061115197503,0.7630122230395006,0.19518484170671696,0.21470332587738866
462.5,0.8788377823014872,1.7576755646029745,0.38116037835002564,0.7623207567000513,0.19491256137423504,0.21440381751165857
463.0,0.8787241480127923,1.7574482960255846,0.3808150943414037,0.7616301886828074,0.1946408698910137,0.21410495688011508
463.5,0.878610547809271,1.757221095618542,0.3804702589103544,0.7609405178207088,0.19436976598357317,0.2138067425819305
464.0,0.8784969816806993,1.7569939633613987,0.3801258714741057,0.7602517429482114,0.19409924838118803,0.21350917321930685
464.5,0.8783834496168561,1.7567668992337122,0.37978193145064293,0.7595638629012859,0.19382931581588092,0.21321224739746902
465.0,0.8782699516075236,1.7565399032150473,0.3794384382587071,0.7588768765174142,0.19355996702241662,0.2129159637246583
465.5,0.8781564876424872,1.7563129752849744,0.3790953913177948,0.7581907826355896,0.19329120073829636,0.212620320812126
466.0,0.8780430577115348,1.7560861154230696,0.37875279004815665,0.7575055800963133,0.19302301570375144,0.2123253172741266
466.5,0.8779296618044579,1.7558593236089157,0.3784106338707963,0.7568212677415926,0.19275541066173793,0.21203095172791175
467.0,0.8778162999110508,1.7556325998221016,0.3780689222074698,0.7561378444149396,0.19248838435793014,0.21173722279372317
