time_Myr,ram_pulse_P_over_k,zone1_gas_ratio,zone1_efficiency_ratio,zone1_SFR_ratio,zone1_midplane_pressure_ratio,zone1_support_ratio,zone1_tracer_5Myr_ratio,zone1_tracer_100Myr_ratio,zone1_locked_and_outflow_initial_gas_units,zone1_stripped_initial_gas_units,zone2_gas_ratio,zone2_efficiency_ratio,zone2_SFR_ratio,zone2_midplane_pressure_ratio,zone2_support_ratio,zone2_tracer_5Myr_ratio,zone2_tracer_100Myr_ratio,zone2_locked_and_outflow_initial_gas_units,zone2_stripped_initial_gas_units
-388.75,0.8944773716590955,0.9999998234006142,1.0000022920017757,1.0000021154019851,1.0000133300110217,1.0000009317468281,1.0000012532931952,1.0000001122561017,0.003375003494265119,1.731051207312072e-07,0.9999996230027245,0.9999993054381243,0.9999989284411107,1.0000038258799187,1.0000037269821034,0.9999993895911272,0.9999999462846982,0.003374998329862312,3.7866741343432406e-07
-388.5,0.9081597229791816,0.9999998178751173,1.0000023495927128,1.0000021674674022,1.000013530864869,1.000000945999264,1.0000012966173581,1.0000001173226583,0.003450003654870278,1.784700124661537e-07,0.9999996113485312,0.9999992866791608,0.9999988980279693,1.0000038780475085,1.0000037839916864,0.999999366354301,0.9999999437053615,0.003449998248357269,3.904031117167446e-07
-388.25,0.9220423616889357,0.9999998122636635,1.000002407666488,1.0000022199296994,1.0000137346534146,1.0000009604603322,1.0000013403775503,1.0000001225070583,0.0035250038193951525,1.8391694142979954e-07,0.9999995995171769,0.9999992677153281,0.9999988672327983,1.000003930971662,1.000003841835794,0.9999993427581151,0.9999999410560513,0.0035249981645569563,4.023182663268647e-07
-388.0,0.9361280762773008,0.999999806565022,1.0000024662360694,1.0000022728006144,1.00001394141748,1.0000009751329373,1.000001384572144,1.000000127810013,0.003600003987869948,1.8944710810394654e-07,0.9999995875060644,0.9999992485424183,0.9999988360487927,1.0000039846627709,1.0000039005260442,0.999999318801299,0.9999999383359801,0.003599998078432468,4.144155033147314e-07
-387.75,0.9504196918508988,0.9999998007779447,1.0000025253145026,1.0000023260919442,1.000014151198422,1.0000009900200222,1.000001429200178,1.0000001332322621,0.0036750041603257544,1.9506172966958614e-07,0.9999995753125606,0.9999992291561861,0.9999988044690741,1.0000040391313612,1.0000039600742083,0.9999992944823063,0.9999999355443453,0.0036749979899543825,4.2669748525974425e-07
-387.5,0.9649200705822237,0.9999997949011653,1.000002584914912,1.000002379815547,1.0000143640381371,1.0000010051245685,1.00000147426131,1.0000001387745718,0.003750004336794547,2.0076204020601807e-07,0.9999995629339957,0.9999992095523484,0.9999987724866897,1.0000040943880963,1.000004020492212,0.99999926979933,0.9999999326803286,0.003749997899092762,4.391669117062247e-07
-387.25,0.9796321121628708,0.9999997889333999,1.0000026450505048,1.0000024339833464,1.0000145799790692,1.0000010204495962,1.0000015197557843,1.0000001444377364,0.003825004517309191,2.0654929096502704e-07,0.9999995503676633,0.9999991897265831,0.9999987400946108,1.000004150443776,1.0000040817921367,0.999999244750314,0.9999999297430967,0.003824997805817144,4.5182651976317204e-07
-387.0,0.9945587542618141,0.999999782873346,1.0000027057345726,1.000002488607331,1.000014799064219,1.0000010359981657,1.0000015656844297,1.0000001502225786,0.0039000047019034523,2.1242475058544756e-07,0.9999995376108191,0.999999169674528,0.9999987072857309,1.00000420730934,1.000004143986223,0.9999992193329533,0.9999999267318005,0.0038999977100965338,4.6467908457362084e-07
-386.75,1.00970297298883,0.9999997767196828,1.0000027669804925,1.0000025436995574,1.0000150213371457,1.000001051773377,1.0000016120486217,1.0000001561299483,0.003975004890611998,2.1838970526973158e-07,0.9999995246606811,0.9999991493917808,0.9999986740528662,1.0000042649958687,1.000004207086871,0.999999193544706,0.9999999236455754,0.003974997611899404,4.77727419700879e-07
-386.5,1.0250677833630688,0.9999997704710706,1.0000028288017337,1.000002599272155,1.0000152468419774,1.000001067778371,1.0000016588502425,1.0000001621607242,0.004050005083470396,2.2444545906083337e-07,0.9999995115144287,0.9999991288738976,0.9999986403887519,1.0000043235145843,1.0000042711066428,0.9999991673828081,0.9999999204835407,0.0040499975111936825,4.909743777342089e-07
-386.25,1.0406562397868684,0.9999997641261509,1.0000028912118561,1.0000026553373251,1.000015475623417,1.000001084016329,1.0000017060916875,1.0000001683158124,0.004125005280515134,2.3059333410044458e-07,0.9999994981692025,0.9999991081163925,0.9999986062860425,1.0000043828768554,1.000004336058265,0.9999991408442694,0.9999999172447999,0.004124997407946752,5.04422850853711e-07
-386.0,1.0564714365248324,0.9999997576835457,1.000002954224514,1.0000027119073438,1.0000157077267497,1.000001100490474,1.0000017537758426,1.000000174596148,0.004200005481783617,2.3683467078774097e-07,0.9999994846221035,0.9999990871147363,0.9999985717373103,1.0000044430941943,1.0000044019546301,0.9999991139258823,0.9999999139284399,0.004199997302125438,5.180757711775798e-07
