b,SFR_Msun_per_yr,epsilon_per_Gyr,gas_to_stellar_mass,Z_mass_fraction,age_Gyr,inflow_Msun_per_yr
1.000000000000000000e+00,2.496479805237729721e+01,4.981132075471698117e-01,1.000000000000000000e+00,9.449665407536783288e-03,5.165866642404466802e+00,2.702672239102294682e+01
1.000000000000000000e+00,2.509088289102566804e+01,5.006289308176100628e-01,1.000000000000000000e+00,9.449665407536783288e-03,5.139907513548163109e+00,2.716322098895740922e+01
1.000000000000000000e+00,2.521696772967403888e+01,5.031446540880503138e-01,1.000000000000000000e+00,9.449665407536783288e-03,5.114207975980422205e+00,2.729971958689186806e+01
1.000000000000000000e+00,2.534305256832240971e+01,5.056603773584905648e-01,1.000000000000000222e+00,9.449665407536783288e-03,5.088764155204398953e+00,2.743621818482632690e+01
1.000000000000000000e+00,2.546913740697078055e+01,5.081761006289308158e-01,1.000000000000000000e+00,9.449665407536783288e-03,5.063572253445962623e+00,2.757271678276078930e+01
1.000000000000000000e+00,2.559522224561914783e+01,5.106918238993710668e-01,1.000000000000000000e+00,9.449665407536783288e-03,5.038628547763963184e+00,2.770921538069524459e+01
1.000000000000000000e+00,2.572130708426751866e+01,5.132075471698113178e-01,1.000000000000000000e+00,9.449665407536783288e-03,5.013929388216100236e+00,2.784571397862970343e+01
1.000000000000000000e+00,2.584739192291588950e+01,5.157232704402515688e-01,1.000000000000000000e+00,9.449665407536783288e-03,4.989471196078461013e+00,2.798221257656416583e+01
1.000000000000000000e+00,2.597347676156426033e+01,5.182389937106918198e-01,1.000000000000000000e+00,9.449665407536783288e-03,4.965250462116914676e+00,2.811871117449862467e+01
1.000000000000000000e+00,2.609956160021263116e+01,5.207547169811320709e-01,1.000000000000000222e+00,9.449665407536783288e-03,4.941263744908619415e+00,2.825520977243308351e+01
1.000000000000000000e+00,2.622564643886100200e+01,5.232704402515723219e-01,1.000000000000000222e+00,9.449665407536783288e-03,4.917507669211943266e+00,2.839170837036754591e+01
1.000000000000000000e+00,2.635173127750937638e+01,5.257861635220126839e-01,1.000000000000000000e+00,9.449665407536783288e-03,4.893978924383178608e+00,2.852820696830200831e+01
1.000000000000000000e+00,2.647781611615774722e+01,5.283018867924529349e-01,1.000000000000000000e+00,9.449665407536783288e-03,4.870674262838496027e+00,2.866470556623646715e+01
1.000000000000000000e+00,2.660390095480611805e+01,5.308176100628931859e-01,1.000000000000000222e+00,9.449665407536783288e-03,4.847590498559640082e+00,2.880120416417092954e+01
1.000000000000000000e+00,2.672998579345448533e+01,5.333333333333334370e-01,1.000000000000000000e+00,9.449665407536783288e-03,4.824724505641906802e+00,2.893770276210538483e+01
1.000000000000000000e+00,2.685607063210285617e+01,5.358490566037736880e-01,1.000000000000000000e+00,9.449665407536783288e-03,4.802073216883024465e+00,2.907420136003984368e+01
1.000000000000000000e+00,2.698215547075122700e+01,5.383647798742139390e-01,1.000000000000000222e+00,9.449665407536783288e-03,4.779633622411608052e+00,2.921069995797430607e+01
1.000000000000000000e+00,2.710824030939959783e+01,5.408805031446541900e-01,1.000000000000000000e+00,9.449665407536783288e-03,4.757402768353879985e+00,2.934719855590876492e+01
1.000000000000000000e+00,2.723432514804796867e+01,5.433962264150944410e-01,1.000000000000000222e+00,9.449665407536783288e-03,4.735377755537426125e+00,2.948369715384322376e+01
1.000000000000000000e+00,2.736040998669633595e+01,5.459119496855346920e-01,1.000000000000000000e+00,9.449665407536783288e-03,4.713555738230803094e+00,2.962019575177767905e+01
1.000000000000000000e+00,2.748649482534470678e+01,5.484276729559749430e-01,1.000000000000000000e+00,9.449665407536783288e-03,4.691933922917817412e+00,2.975669434971214145e+01
1.000000000000000000e+00,2.761257966399307762e+01,5.509433962264151941e-01,1.000000000000000000e+00,9.449665407536783288e-03,4.670509567105407989e+00,2.989319294764660029e+01
1.000000000000000000e+00,2.773866450264144845e+01,5.534591194968554451e-01,1.000000000000000222e+00,9.449665407536783288e-03,4.649279978164018168e+00,3.002969154558106268e+01
1.000000000000000000e+00,2.786474934128981928e+01,5.559748427672956961e-01,1.000000000000000000e+00,9.449665407536783288e-03,4.628242512199475911e+00,3.016619014351552153e+01
1.000000000000000000e+00,2.799083417993818657e+01,5.584905660377359471e-01,1.000000000000000000e+00,9.449665407536783288e-03,4.607394572955334944e+00,3.030268874144997682e+01
1.000000000000000000e+00,2.811691901858655740e+01,5.610062893081761981e-01,1.000000000000000222e+00,9.449665407536783288e-03,4.586733610744771816e+00,3.043918733938443566e+01
1.000000000000000000e+00,2.824300385723492823e+01,5.635220125786164491e-01,1.000000000000000000e+00,9.449665407536783288e-03,4.566257121411090303e+00,3.057568593731889806e+01
1.000000000000000000e+00,2.836908869588329907e+01,5.660377358490567001e-01,1.000000000000000222e+00,9.449665407536783288e-03,4.545962645315928974e+00,3.071218453525335690e+01
1.000000000000000000e+00,2.849517353453166990e+01,5.685534591194969511e-01,1.000000000000000222e+00,9.449665407536783288e-03,4.525847766354354818e+00,3.084868313318781574e+01
1.000000000000000000e+00,2.862125837318004073e+01,5.710691823899372022e-01,1.000000000000000222e+00,9.449665407536783288e-03,4.505910110995965390e+00,3.098518173112227814e+01
1.000000000000000000e+00,2.874734321182840802e+01,5.735849056603774532e-01,1.000000000000000000e+00,9.449665407536783288e-03,4.486147347351247205e+00,3.112168032905673343e+01
1.000000000000000000e+00,2.887342805047677885e+01,5.761006289308177042e-01,1.000000000000000000e+00,9.449665407536783288e-03,4.466557184262376801e+00,3.125817892699119227e+01
1.000000000000000000e+00,2.899951288912514968e+01,5.786163522012579552e-01,1.000000000000000000e+00,9.449665407536783288e-03,4.447137370417757474e+00,3.139467752492565467e+01
1.000000000000000000e+00,2.912559772777352052e+01,5.811320754716982062e-01,1.000000000000000222e+00,9.449665407536783288e-03,4.427885693489541197e+00,3.153117612286011351e+01
1.000000000000000000e+00,2.925168256642189135e+01,5.836477987421384572e-01,1.000000000000000000e+00,9.449665407536783288e-03,4.408799979293466897e+00,3.166767472079457235e+01
1.000000000000000000e+00,2.937776740507025863e+01,5.861635220125787082e-01,1.000000000000000000e+00,9.449665407536783288e-03,4.389878090970318780e+00,3.180417331872903119e+01
1.000000000000000000e+00,2.950385224371862947e+01,5.886792452830189593e-01,1.000000000000000000e+00,9.449665407536783288e-03,4.371117928188394508e+00,3.194067191666349004e+01
1.000000000000000000e+00,2.962993708236700030e+01,5.911949685534592103e-01,1.000000000000000000e+00,9.449665407536783288e-03,4.352517426366316222e+00,3.207717051459795243e+01
1.000000000000000000e+00,2.975602192101537113e+01,5.937106918238994613e-01,1.000000000000000000e+00,9.449665407536783288e-03,4.334074555915611526e+00,3.221366911253240772e+01
1.000000000000000000e+00,2.988210675966374197e+01,5.962264150943397123e-01,1.000000000000000222e+00,9.449665407536783288e-03,4.315787321502464913e+00,3.235016771046687012e+01
1.000000000000000000e+00,3.000819159831210925e+01,5.987421383647799633e-01,1.000000000000000000e+00,9.449665407536783288e-03,4.297653761328085409e+00,3.248666630840132541e+01
1.000000000000000000e+00,3.013427643696048008e+01,6.012578616352202143e-01,1.000000000000000000e+00,9.449665407536783288e-03,4.279671946427130891e+00,3.262316490633578780e+01
1.000000000000000000e+00,3.026036127560885092e+01,6.037735849056604653e-01,1.000000000000000222e+00,9.449665407536783288e-03,4.261839979983683691e+00,3.275966350427024310e+01
1.000000000000000000e+00,3.038644611425722175e+01,6.062893081761007164e-01,1.000000000000000000e+00,9.449665407536783288e-03,4.244155996664249919e+00,3.289616210220470549e+01
1.000000000000000000e+00,3.051253095290559259e+01,6.088050314465409674e-01,1.000000000000000222e+00,9.449665407536783288e-03,4.226618161967289566e+00,3.303266070013916789e+01
1.000000000000000000e+00,3.063861579155396342e+01,6.113207547169812184e-01,1.000000000000000222e+00,9.449665407536783288e-03,4.209224671588823519e+00,3.316915929807362318e+01
1.000000000000000000e+00,3.076470063020233070e+01,6.138364779874214694e-01,1.000000000000000000e+00,9.449665407536783288e-03,4.191973750803624554e+00,3.330565789600808557e+01
1.000000000000000000e+00,3.089078546885070153e+01,6.163522012578617204e-01,1.000000000000000000e+00,9.449665407536783288e-03,4.174863653861568658e+00,3.344215649394254086e+01
1.000000000000000000e+00,3.101687030749907237e+01,6.188679245283019714e-01,1.000000000000000222e+00,9.449665407536783288e-03,4.157892663398715882e+00,3.357865509187700326e+01
1.000000000000000000e+00,3.114295514614744320e+01,6.213836477987422224e-01,1.000000000000000000e+00,9.449665407536783288e-03,4.141059089862689113e+00,3.371515368981146565e+01
1.000000000000000000e+00,3.126903998479581404e+01,6.238993710691824734e-01,1.000000000000000222e+00,9.449665407536783288e-03,4.124361270951951930e+00,3.385165228774592094e+01
1.000000000000000000e+00,3.139512482344418132e+01,6.264150943396227245e-01,1.000000000000000000e+00,9.449665407536783288e-03,4.107797571068611653e+00,3.398815088568037623e+01
1.000000000000000000e+00,3.152120966209255215e+01,6.289308176100629755e-01,1.000000000000000000e+00,9.449665407536783288e-03,4.091366380784337231e+00,3.412464948361483863e+01
1.000000000000000000e+00,3.164729450074092298e+01,6.314465408805032265e-01,1.000000000000000222e+00,9.449665407536783288e-03,4.075066116319060683e+00,3.426114808154930103e+01
1.000000000000000000e+00,3.177337933938929382e+01,6.339622641509434775e-01,1.000000000000000000e+00,9.449665407536783288e-03,4.058895219032080171e+00,3.439764667948375632e+01
1.000000000000000000e+00,3.189946417803766465e+01,6.364779874213837285e-01,1.000000000000000222e+00,9.449665407536783288e-03,4.042852154925233421e+00,3.453414527741821871e+01
1.000000000000000000e+00,3.202554901668603549e+01,6.389937106918239795e-01,1.000000000000000222e+00,9.449665407536783288e-03,4.026935414157811977e+00,3.467064387535268111e+01
1.000000000000000000e+00,3.215163385533440277e+01,6.415094339622642305e-01,1.000000000000000000e+00,9.449665407536783288e-03,4.011143510572879656e+00,3.480714247328713640e+01
1.000000000000000000e+00,3.227771869398277715e+01,6.440251572327044816e-01,1.000000000000000222e+00,9.449665407536783288e-03,3.995474981234703460e+00,3.494364107122159879e+01
1.000000000000000000e+00,3.240380353263114444e+01,6.465408805031447326e-01,1.000000000000000222e+00,9.449665407536783288e-03,3.979928385976981176e+00,3.508013966915605408e+01
1.000000000000000000e+00,3.252988837127951172e+01,6.490566037735849836e-01,1.000000000000000000e+00,9.449665407536783288e-03,3.964502306961567246e+00,3.521663826709050937e+01
1.000000000000000000e+00,3.265597320992788610e+01,6.515723270440252346e-01,1.000000000000000222e+00,9.449665407536783288e-03,3.949195348247429127e+00,3.535313686502497177e+01
1.000000000000000000e+00,3.278205804857625338e+01,6.540880503144654856e-01,1.000000000000000000e+00,9.449665407536783288e-03,3.934006135369555235e+00,3.548963546295943416e+01
1.000000000000000000e+00,3.290814288722462777e+01,6.566037735849057366e-01,1.000000000000000222e+00,9.449665407536783288e-03,3.918933314927525391e+00,3.562613406089389656e+01
1.000000000000000000e+00,3.303422772587299505e+01,6.591194968553459876e-01,1.000000000000000000e+00,9.449665407536783288e-03,3.903975554183527930e+00,3.576263265882835185e+01
1.000000000000000000e+00,3.316031256452136233e+01,6.616352201257862387e-01,1.000000000000000000e+00,9.449665407536783288e-03,3.889131540669521936e+00,3.589913125676280714e+01
1.000000000000000000e+00,3.328639740316973672e+01,6.641509433962264897e-01,1.000000000000000000e+00,9.449665407536783288e-03,3.874399981803349657e+00,3.603562985469726954e+01
1.000000000000000000e+00,3.341248224181810400e+01,6.666666666666667407e-01,1.000000000000000000e+00,9.449665407536783288e-03,3.859779604513525975e+00,3.617212845263172483e+01
1.000000000000000000e+00,3.353856708046647839e+01,6.691823899371069917e-01,1.000000000000000222e+00,9.449665407536783288e-03,3.845269154872496653e+00,3.630862705056619433e+01
1.000000000000000000e+00,3.366465191911484567e+01,6.716981132075472427e-01,1.000000000000000000e+00,9.449665407536783288e-03,3.830867397738143776e+00,3.644512564850064962e+01
1.000000000000000000e+00,3.379073675776321295e+01,6.742138364779874937e-01,1.000000000000000000e+00,9.449665407536783288e-03,3.816573116403299881e+00,3.658162424643510491e+01
1.000000000000000000e+00,3.391682159641158734e+01,6.767295597484277447e-01,1.000000000000000000e+00,9.449665407536783288e-03,3.802385112253101607e+00,3.671812284436956730e+01
1.000000000000000000e+00,3.404290643505995462e+01,6.792452830188679958e-01,1.000000000000000000e+00,9.449665407536783288e-03,3.788302204429942144e+00,3.685462144230402259e+01
1.000000000000000000e+00,3.416899127370832900e+01,6.817610062893082468e-01,1.000000000000000222e+00,9.449665407536783288e-03,3.774323229505845756e+00,3.699112004023848499e+01
1.000000000000000000e+00,3.429507611235669629e+01,6.842767295597484978e-01,1.000000000000000000e+00,9.449665407536783288e-03,3.760447041162074733e+00,3.712761863817294739e+01
1.000000000000000000e+00,3.442116095100506357e+01,6.867924528301887488e-01,1.000000000000000000e+00,9.449665407536783288e-03,3.746672509875766721e+00,3.726411723610740268e+01
1.000000000000000000e+00,3.454724578965343795e+01,6.893081761006289998e-01,1.000000000000000000e+00,9.449665407536783288e-03,3.732998522613446557e+00,3.740061583404186507e+01
1.000000000000000000e+00,3.467333062830180523e+01,6.918238993710692508e-01,1.000000000000000000e+00,9.449665407536783288e-03,3.719423982531215866e+00,3.753711443197632036e+01
1.000000000000000000e+00,3.479941546695017962e+01,6.943396226415095018e-01,1.000000000000000222e+00,9.449665407536783288e-03,3.705947808681464561e+00,3.767361302991078276e+01
1.000000000000000000e+00,3.492550030559854690e+01,6.968553459119497528e-01,1.000000000000000222e+00,9.449665407536783288e-03,3.692568935725935475e+00,3.781011162784523805e+01
1.000000000000000000e+00,3.505158514424691418e+01,6.993710691823900039e-01,1.000000000000000000e+00,9.449665407536783288e-03,3.679286313654979601e+00,3.794661022577969334e+01
1.000000000000000000e+00,3.517766998289528857e+01,7.018867924528302549e-01,1.000000000000000000e+00,9.449665407536783288e-03,3.666098907512846949e+00,3.808310882371416284e+01
1.000000000000000000e+00,3.530375482154365585e+01,7.044025157232705059e-01,1.000000000000000000e+00,9.449665407536783288e-03,3.653005697128872686e+00,3.821960742164861813e+01
1.000000000000000000e+00,3.542983966019203024e+01,7.069182389937107569e-01,1.000000000000000222e+00,9.449665407536783288e-03,3.640005676854392025e+00,3.835610601958308052e+01
1.000000000000000000e+00,3.555592449884039752e+01,7.094339622641510079e-01,1.000000000000000222e+00,9.449665407536783288e-03,3.627097855305263074e+00,3.849260461751753581e+01
1.000000000000000000e+00,3.568200933748876480e+01,7.119496855345912589e-01,9.999999999999998890e-01,9.449665407536783288e-03,3.614281255109839108e+00,3.862910321545199110e+01
1.000000000000000000e+00,3.580809417613713919e+01,7.144654088050315099e-01,1.000000000000000000e+00,9.449665407536783288e-03,3.601554912662269015e+00,3.876560181338645350e+01
1.000000000000000000e+00,3.593417901478550647e+01,7.169811320754717610e-01,1.000000000000000000e+00,9.449665407536783288e-03,3.588917877880997587e+00,3.890210041132091590e+01
1.000000000000000000e+00,3.606026385343388085e+01,7.194968553459120120e-01,1.000000000000000222e+00,9.449665407536783288e-03,3.576369213972322214e+00,3.903859900925537829e+01
1.000000000000000000e+00,3.618634869208224814e+01,7.220125786163522630e-01,1.000000000000000000e+00,9.449665407536783288e-03,3.563907997198900279e+00,3.917509760718983358e+01
1.000000000000000000e+00,3.631243353073062252e+01,7.245283018867925140e-01,1.000000000000000222e+00,9.449665407536783288e-03,3.551533316653070038e+00,3.931159620512429598e+01
1.000000000000000000e+00,3.643851836937898980e+01,7.270440251572327650e-01,1.000000000000000000e+00,9.449665407536783288e-03,3.539244274034893945e+00,3.944809480305875127e+01
1.000000000000000000e+00,3.656460320802735708e+01,7.295597484276730160e-01,1.000000000000000000e+00,9.449665407536783288e-03,3.527039983434773429e+00,3.958459340099320656e+01
1.000000000000000000e+00,3.669068804667573147e+01,7.320754716981132670e-01,1.000000000000000000e+00,9.449665407536783288e-03,3.514919571120564967e+00,3.972109199892767606e+01
