stage,variable,center,metric,value,lo,hi,n_support,zero_draw_fraction,nonfinite_draw_fraction
close-to-peak,radius_re,0.875,NII6583,2.918704767037129e+38,1.5248875844416829e+38,4.312521949632576e+38,5,0.0,0.0
close-to-peak,radius_re,0.875,SII_SUM,2.4587785818781145e+38,1.825336948031762e+38,3.092220215724467e+38,5,0.0,0.0
close-to-peak,radius_re,0.875,F_ND,0.1742295216717264,0.09073404724364283,0.26645015501838454,5,0.0,0.0
close-to-peak,radius_re,1.125,O,0.36901817277274873,0.24568206484350813,0.4923542807019894,5,0.0005,0.0
close-to-peak,radius_re,1.125,I,0.01235517806340278,0.009362753486644145,0.015458797890500652,4,0.0,0.0005
close-to-peak,radius_re,1.125,T,0.004559285233238842,0.0023144464293251843,0.0068041240371525,5,0.0005,0.0
close-to-peak,radius_re,1.125,F_SF,0.36901817277274873,0.24568206484350813,0.4923542807019894,5,0.0005,0.0
close-to-peak,radius_re,1.125,F_NSF,0.3463797576138452,0.28891249249790907,0.4042415132285312,5,0.0,0.0
close-to-peak,radius_re,1.125,I_NSF,2.8412356983766872e+38,1.6096024328682604e+38,4.072868963885115e+38,5,0.0,0.0
close-to-peak,radius_re,1.125,J_NSF,9.889116396258868e+37,5.218298091242909e+37,1.4233012548626255e+38,5,0.0,0.0
close-to-peak,radius_re,1.125,HA6562,3.5748916004182346e+38,2.3181975881144698e+38,4.8315856127220006e+38,5,0.0,0.0
close-to-peak,radius_re,1.125,HB4861,1.2527208643980606e+38,8.145651655279457e+37,1.6908765632681753e+38,5,0.0,0.0
close-to-peak,radius_re,1.125,OIII5006,1.0800205993411169e+38,7.82549895101525e+37,1.377491303580709e+38,5,0.0,0.0
close-to-peak,radius_re,1.125,NII6583,2.012762597435736e+38,1.2544734026242977e+38,2.7874189394449295e+38,5,0.0,0.0
close-to-peak,radius_re,1.125,SII_SUM,1.9070914124675048e+38,1.504470709285618e+38,2.307016813669241e+38,5,0.0,0.0
close-to-peak,radius_re,1.125,F_ND,0.284602069613406,0.17121964346669158,0.40326220806053364,5,0.0,0.0
close-to-peak,radius_re,1.375,O,0.30209463687896543,0.18064173417025636,0.4235475395876744,5,0.0118,0.0
close-to-peak,radius_re,1.375,I,0.010175844800695449,0.008360438982218811,0.012148039352501862,3,0.0,0.0118
close-to-peak,radius_re,1.375,T,0.0030740681400028,0.0018392732149982798,0.00430886306500732,5,0.0118,0.0
close-to-peak,radius_re,1.375,F_SF,0.30209463687896543,0.18064173417025636,0.4235475395876744,5,0.0118,0.0
close-to-peak,radius_re,1.375,F_NSF,0.26868607437761477,0.19585426291017988,0.34451372209130754,5,0.0,0.0
close-to-peak,radius_re,1.375,I_NSF,1.932221049262093e+38,1.4076890145794664e+38,2.4567530839447198e+38,5,0.0,0.0
close-to-peak,radius_re,1.375,J_NSF,6.010944512276948e+37,2.8488386946547704e+37,9.179342335571143e+37,5,0.0,0.0
close-to-peak,radius_re,1.375,HA6562,3.2857501305268616e+38,2.0307232284216464e+38,4.4717996253099345e+38,5,0.0,0.0
close-to-peak,radius_re,1.375,HB4861,1.1502302083409805e+38,7.104997760177093e+37,1.5648470181964021e+38,5,0.0,0.0
close-to-peak,radius_re,1.375,OIII5006,1.2512027181515711e+38,6.342654665246844e+37,1.837442912021327e+38,5,0.0,0.0
close-to-peak,radius_re,1.375,NII6583,1.6239452973069717e+38,1.0759261876027546e+38,2.171964407011188e+38,5,0.0,0.0
close-to-peak,radius_re,1.375,SII_SUM,1.7183375006856003e+38,1.2440028776029603e+38,2.1902566916923137e+38,5,0.0,0.0
close-to-peak,radius_re,1.375,F_ND,0.42921928874341975,0.2878024682682266,0.5694405676346906,5,0.0,0.0
close-to-peak,radius_re,1.625,O,0.24096379193944886,0.1605035275798372,0.3272081054602185,5,0.0118,0.0
close-to-peak,radius_re,1.625,I,0.0071871279524863595,0.0055862790257104515,0.009310312939067863,3,0.0,0.0118
close-to-peak,radius_re,1.625,T,0.0017318376045851202,0.0009014962034498801,0.00249102420340572,5,0.0118,0.0
close-to-peak,radius_re,1.625,F_SF,0.24096379193944886,0.1605035275798372,0.3272081054602185,5,0.0118,0.0
close-to-peak,radius_re,1.625,F_NSF,0.1727965876009463,0.09537967884273166,0.2502134963591609,5,0.0,0.0
close-to-peak,radius_re,1.625,I_NSF,1.4275294096288607e+38,8.638091859098292e+37,1.9967459027450146e+38,5,0.0,0.0
close-to-peak,radius_re,1.625,J_NSF,4.2330977947244824e+37,1.0297140203115245e+37,7.395231763859869e+37,5,0.0,0.0
close-to-peak,radius_re,1.625,HA6562,2.2873315055228307e+38,1.5893499330205226e+38,2.9571497980092073e+38,4,0.0,0.0005
close-to-peak,radius_re,1.625,HB4861,8.012483586071239e+37,5.576177632123688e+37,1.0354959310661305e+38,4,0.0,0.0005
close-to-peak,radius_re,1.625,OIII5006,7.508880283529591e+37,6.3357382066304125e+37,8.599679610964693e+37,4,0.0,0.0005
close-to-peak,radius_re,1.625,NII6583,1.2477454069197599e+38,7.71583193315284e+37,1.6208768950265255e+38,4,0.0,0.0005
close-to-peak,radius_re,1.625,SII_SUM,1.279618259657632e+38,9.570856503398442e+37,1.5667963855959064e+38,4,0.0,0.0005
close-to-peak,radius_re,1.625,F_ND,0.5862396204596048,0.4418881953058557,0.7305910456133539,5,0.0,0.0
close-to-peak,radius_re,1.875,O,0.1752109574077269,0.09551380584501054,0.25490810897044336,5,0.0118,0.0
close-to-peak,radius_re,1.875,I,0.005249105882449795,0.002527349293729249,0.00736151759551157,3,0.0,0.0118
close-to-peak,radius_re,1.875,T,0.0009197008671985599,0.00028291577579889996,0.0015564859585982201,5,0.0118,0.0
close-to-peak,radius_re,1.875,F_SF,0.1752109574077269,0.09551380584501054,0.25490810897044336,5,0.0118,0.0
close-to-peak,radius_re,1.875,F_NSF,0.09697304918352716,0.0427559008154526,0.15119019755160173,5,0.0,0.0
close-to-peak,radius_re,1.875,I_NSF,9.634759387189732e+37,5.296736730883813e+37,1.3972782043495653e+38,5,0.0,0.0
close-to-peak,radius_re,1.875,J_NSF,1.8365495030674055e+37,2.9136670361250045e+36,3.3662978424255515e+37,5,0.0,0.0
close-to-peak,radius_re,1.875,HA6562,2.0095475862806163e+38,1.2740022458293334e+38,2.7858646117446266e+38,3,0.0,0.0102
close-to-peak,radius_re,1.875,HB4861,7.182044011839325e+37,4.684151074372405e+37,9.747682648701786e+37,3,0.0,0.0102
close-to-peak,radius_re,1.875,OIII5006,6.808173250650556e+37,4.789733019751523e+37,8.984174366898687e+37,3,0.0,0.0102
close-to-peak,radius_re,1.875,NII6583,9.236999885670513e+37,4.521742479529759e+37,1.3397835460797492e+38,3,0.0,0.0102
close-to-peak,radius_re,1.875,SII_SUM,1.1492623264600359e+38,8.175120295781924e+37,1.5289860103964245e+38,3,0.0,0.0102
close-to-peak,radius_re,1.875,F_ND,0.7278159934087458,0.5984782050401917,0.8452389197423015,5,0.0,0.0
close-to-peak,radius_re,2.125,O,0.12464270282225222,0.04990912767439933,0.20930605695948654,4,0.0781,0.0004
close-to-peak,radius_re,2.125,I,0.0037294417914232013,0.0029022412824037855,0.0056567008912823645,2,0.0,0.0785
close-to-peak,radius_re,2.125,T,0.00046484770490125,0.000211740755249175,0.000717954654553325,4,0.0781,0.0004
close-to-peak,radius_re,2.125,F_SF,0.12464270282225222,0.04990912767439933,0.20930605695948654,4,0.0781,0.0004
close-to-peak,radius_re,2.125,F_NSF,0.06490348474263302,0.0272297787339905,0.09844256838015149,4,0.0098,0.0004
close-to-peak,radius_re,2.125,I_NSF,1.5762533573181374e+38,1.1272390816064392e+38,2.12202590377177e+38,3,0.0,0.0102
close-to-peak,radius_re,2.125,J_NSF,1.06643221821588e+37,3.586203488535666e+36,1.6845890003648022e+37,4,0.0098,0.0004
close-to-peak,radius_re,2.125,HA6562,2.5662708193081816e+38,2.4756724415106965e+38,2.6568691971056668e+38,2,0.0,0.0785
close-to-peak,radius_re,2.125,HB4861,8.972974892685936e+37,8.656197347939485e+37,9.289752437432386e+37,2,0.0,0.0785
close-to-peak,radius_re,2.125,OIII5006,9.137831907853205e+37,5.960141353733981e+37,1.2315522461972429e+38,2,0.0,0.0785
close-to-peak,radius_re,2.125,NII6583,1.0508020512153888e+38,7.8566407370848e+37,1.3159400287222975e+38,2,0.0,0.0785
close-to-peak,radius_re,2.125,SII_SUM,1.3944011800442657e+38,1.3928830976621026e+38,1.395919262426429e+38,2,0.0,0.0785
close-to-peak,radius_re,2.125,F_ND,0.8104538124351147,0.7255478940454418,0.8953597308247877,4,0.0,0.0004
close-to-peak,radius_re,2.375,O,0.015663733099513934,0.0,0.03132746619902787,3,0.3203,0.0101
close-to-peak,radius_re,2.375,I,0.0019303115385097822,0.0019303115385097822,0.0019303115385097822,1,0.0,0.3304
close-to-peak,radius_re,2.375,T,3.023588473812934e-05,0.0,6.047176947625868e-05,3,0.3203,0.0101
close-to-peak,radius_re,2.375,F_SF,0.015663733099513934,0.0,0.03132746619902787,3,0.3203,0.0101
close-to-peak,radius_re,2.375,F_NSF,0.04228046181001413,0.00762879195835575,0.07438920100888727,3,0.0668,0.0101
close-to-peak,radius_re,2.375,I_NSF,9.245181432258185e+37,5.011377320132919e+37,1.3478985544383449e+38,2,0.0,0.0769
close-to-peak,radius_re,2.375,J_NSF,5.2683265252859105e+36,3.823075500011651e+35,1.0026909650570267e+37,3,0.0668,0.0101
close-to-peak,radius_re,2.375,HA6562,2.04716409948023e+38,2.04716409948023e+38,2.04716409948023e+38,1,0.0,0.3304
close-to-peak,radius_re,2.375,HB4861,7.157916431749048e+37,7.157916431749048e+37,7.157916431749048e+37,1,0.0,0.3304
close-to-peak,radius_re,2.375,OIII5006,6.071694139145327e+37,6.071694139145327e+37,6.071694139145327e+37,1,0.0,0.3304
close-to-peak,radius_re,2.375,NII6583,1.145934489031486e+38,1.145934489031486e+38,1.145934489031486e+38,1,0.0,0.3304
close-to-peak,radius_re,2.375,SII_SUM,9.339691350890827e+37,9.339691350890827e+37,9.339691350890827e+37,1,0.0,0.3304
close-to-peak,radius_re,2.375,F_ND,0.9420558050904719,0.8942833327920848,0.9923712080416442,3,0.0,0.0101
post-peak,log_sigma_star,7.125,O,0.0,0.0,0.0,5,0.9978,0.0022
post-peak,log_sigma_star,7.125,I,,,,0,0.0,1.0
post-peak,log_sigma_star,7.125,T,0.0,0.0,0.0,5,0.9978,0.0022
post-peak,log_sigma_star,7.125,F_SF,0.0,0.0,0.0,5,0.9978,0.0022
post-peak,log_sigma_star,7.125,F_NSF,0.10083562407379573,0.006142595978062141,0.1893860561914672,5,0.1099,0.0022
post-peak,log_sigma_star,7.125,I_NSF,3.0495025183091605e+37,2.7267340879064764e+37,3.372270948711845e+37,2,0.0,0.1121
post-peak,log_sigma_star,7.125,J_NSF,2.789172055622157e+36,2.071449796649323e+35,5.16405415191445e+36,5,0.1099,0.0022
post-peak,log_sigma_star,7.125,HA6562,,,,0,0.0,1.0
post-peak,log_sigma_star,7.125,HB4861,,,,0,0.0,1.0
post-peak,log_sigma_star,7.125,OIII5006,,,,0,0.0,1.0
post-peak,log_sigma_star,7.125,NII6583,,,,0,0.0,1.0
post-peak,log_sigma_star,7.125,SII_SUM,,,,0,0.0,1.0
post-peak,log_sigma_star,7.125,F_ND,0.8991643759262041,0.8106139438085329,0.9938574040219379,5,0.0,0.0022
post-peak,log_sigma_star,7.375,O,0.017812705857422773,0.0016566819505338182,0.03396872976431173,11,0.1101,0.0
post-peak,log_sigma_star,7.375,I,0.0024844550200684118,0.002312057652596496,0.0041656805500885396,2,0.0,0.1101
post-peak,log_sigma_star,7.375,T,4.4254866488476016e-05,6.90120777902147e-06,8.160852519793056e-05,11,0.1101,0.0
post-peak,log_sigma_star,7.375,F_SF,0.017812705857422773,0.0016566819505338182,0.03396872976431173,11,0.1101,0.0
post-peak,log_sigma_star,7.375,F_NSF,0.06741264468085831,0.029878538907208714,0.10332950400517403,11,0.0,0.0
post-peak,log_sigma_star,7.375,I_NSF,5.393160103733551e+37,3.702886309116479e+37,6.990548514682965e+37,7,0.0,0.0
post-peak,log_sigma_star,7.375,J_NSF,2.835906016292239e+36,1.6502946440704352e+36,3.988875383194695e+36,11,0.0,0.0
post-peak,log_sigma_star,7.375,HA6562,1.148376492748358e+38,4.507116235235211e+37,1.846041361973195e+38,2,0.0,0.1164
post-peak,log_sigma_star,7.375,HB4861,4.0721645523862896e+37,1.6896390279432352e+37,6.454690076829344e+37,2,0.0,0.1164
post-peak,log_sigma_star,7.375,OIII5006,1.3512313715050108e+38,2.142512947010598e+37,2.4882114483089617e+38,2,0.0,0.1164
post-peak,log_sigma_star,7.375,NII6583,1.096130902547712e+38,3.6131653117767274e+37,1.8309452739177513e+38,2,0.0,0.1164
post-peak,log_sigma_star,7.375,SII_SUM,6.342572007543149e+37,3.0190819000338385e+37,9.666062115052458e+37,2,0.0,0.1164
post-peak,log_sigma_star,7.375,F_ND,0.9147746494617188,0.8771492187649447,0.9526831492427126,11,0.0,0.0
post-peak,log_sigma_star,7.625,O,0.04486457458347484,0.017947097422210605,0.07025653032960877,13,0.0002,0.0
post-peak,log_sigma_star,7.625,I,0.003291845286344163,0.0028213693377855393,0.004037107846721072,5,0.0,0.0002
post-peak,log_sigma_star,7.625,T,0.0001476872383664478,6.77979304958441e-05,0.00022467445831724015,13,0.0002,0.0
post-peak,log_sigma_star,7.625,F_SF,0.04486457458347484,0.017947097422210605,0.07025653032960877,13,0.0002,0.0
post-peak,log_sigma_star,7.625,F_NSF,0.05522924788680701,0.04335754042617775,0.06747826277921011,13,0.0,0.0
post-peak,log_sigma_star,7.625,I_NSF,7.84358663143759e+37,6.34247449431921e+37,9.322107925328885e+37,12,0.0,0.0
post-peak,log_sigma_star,7.625,J_NSF,4.688062183613612e+36,3.3678560044583674e+36,6.021712660231291e+36,13,0.0,0.0
post-peak,log_sigma_star,7.625,HA6562,1.850822589923326e+38,1.4805615123514986e+38,2.2082700690912352e+38,8,0.0,0.0
post-peak,log_sigma_star,7.625,HB4861,6.486927626068906e+37,5.197462670728731e+37,7.731480989911603e+37,8,0.0,0.0
post-peak,log_sigma_star,7.625,OIII5006,1.0046919363997288e+38,5.614639771316862e+37,1.4159433724504973e+38,8,0.0,0.0
post-peak,log_sigma_star,7.625,NII6583,1.2729373035227948e+38,1.0543436514052474e+38,1.4909341135305086e+38,8,0.0,0.0
post-peak,log_sigma_star,7.625,SII_SUM,9.265513555662193e+37,7.480458081965969e+37,1.0996081731214748e+38,8,0.0,0.0
post-peak,log_sigma_star,7.625,F_ND,0.8999061775297181,0.8673968091036536,0.9323815712978075,13,0.0,0.0
post-peak,log_sigma_star,7.875,O,0.05397446345580918,0.02834312960647214,0.07985934954402865,13,0.0,0.0
post-peak,log_sigma_star,7.875,I,0.003940026504761405,0.0033701671366734584,0.004981595605787137,8,0.0,0.0
post-peak,log_sigma_star,7.875,T,0.00021266081659616402,0.0001187017833551009,0.0003081073596700539,13,0.0,0.0
post-peak,log_sigma_star,7.875,F_SF,0.05397446345580918,0.02834312960647214,0.07985934954402865,13,0.0,0.0
post-peak,log_sigma_star,7.875,F_NSF,0.13387326251446421,0.11166812433547427,0.15744918210548015,13,0.0,0.0
post-peak,log_sigma_star,7.875,I_NSF,1.0431256094197932e+38,8.970013748032256e+37,1.1881874115053798e+38,13,0.0,0.0
post-peak,log_sigma_star,7.875,J_NSF,1.3911111023821646e+37,1.1359708270633638e+37,1.6531991788153474e+37,13,0.0,0.0
post-peak,log_sigma_star,7.875,HA6562,1.941740755902319e+38,1.6048997402745365e+38,2.27994368835726e+38,12,0.0,0.0
post-peak,log_sigma_star,7.875,HB4861,6.83984325565005e+37,5.671109211287126e+37,8.012888478427674e+37,12,0.0,0.0
post-peak,log_sigma_star,7.875,OIII5006,7.177623192120436e+37,6.211771661810288e+37,8.125321257365951e+37,12,0.0,0.0
post-peak,log_sigma_star,7.875,NII6583,1.389630252989378e+38,1.2054436213857128e+38,1.5706267543240202e+38,12,0.0,0.0
post-peak,log_sigma_star,7.875,SII_SUM,1.0501243923516025e+38,8.878468282276278e+37,1.2098320067056865e+38,12,0.0,0.0
post-peak,log_sigma_star,7.875,F_ND,0.8121522740297265,0.7710702389387653,0.8510153266282043,13,0.0,0.0
post-peak,log_sigma_star,8.125,O,0.0925128628763714,0.06359072927636829,0.12103980600357127,13,0.0,0.0
post-peak,log_sigma_star,8.125,I,0.011606322810094558,0.00884568202980173,0.01473704153376279,12,0.0,0.0
post-peak,log_sigma_star,8.125,T,0.0010737341506291793,0.0007070503771543686,0.0014272214179667472,13,0.0,0.0
post-peak,log_sigma_star,8.125,F_SF,0.0925128628763714,0.06359072927636829,0.12103980600357127,13,0.0,0.0
post-peak,log_sigma_star,8.125,F_NSF,0.3270776751611107,0.2912579014117604,0.36344256521829255,13,0.0,0.0
post-peak,log_sigma_star,8.125,I_NSF,1.877911404813046e+38,1.6282101561302476e+38,2.1160807734252643e+38,13,0.0,0.0
post-peak,log_sigma_star,8.125,J_NSF,6.131873358774498e+37,5.099341755930969e+37,7.151465513573857e+37,13,0.0,0.0
post-peak,log_sigma_star,8.125,HA6562,2.6728175310775396e+38,2.2820306257738937e+38,3.0565886148966057e+38,13,0.0,0.0
post-peak,log_sigma_star,8.125,HB4861,9.399280745186148e+37,8.043580660844731e+37,1.073071479752811e+38,13,0.0,0.0
post-peak,log_sigma_star,8.125,OIII5006,9.415450510255197e+37,8.3875704066423905e+37,1.0407051325721566e+38,13,0.0,0.0
post-peak,log_sigma_star,8.125,NII6583,1.8359357783645455e+38,1.6088073481988992e+38,2.0559733911786813e+38,13,0.0,0.0
post-peak,log_sigma_star,8.125,SII_SUM,1.358540167261799e+38,1.1972384746965624e+38,1.5129760690965316e+38,13,0.0,0.0
post-peak,log_sigma_star,8.125,F_ND,0.580409461962518,0.5368250155618455,0.6235537300492505,13,0.0,0.0
post-peak,log_sigma_star,8.375,O,0.2327160202194418,0.1587043294924325,0.3035704827560436,13,0.0,0.0
post-peak,log_sigma_star,8.375,I,0.0213568407111372,0.018199654617950645,0.02448115507068394,13,0.0,0.0
post-peak,log_sigma_star,8.375,T,0.0049700789747564025,0.0032402037287648645,0.006584136079287777,13,0.0,0.0
post-peak,log_sigma_star,8.375,F_SF,0.2327160202194418,0.1587043294924325,0.3035704827560436,13,0.0,0.0
post-peak,log_sigma_star,8.375,F_NSF,0.5017176968903008,0.4457335983713653,0.5601427924215958,13,0.0,0.0
post-peak,log_sigma_star,8.375,I_NSF,4.692980243760119e+38,3.8012629929683325e+38,5.5508611500840885e+38,13,0.0,0.0
post-peak,log_sigma_star,8.375,J_NSF,2.1237102692451987e+38,1.755665753668533e+38,2.489834701388647e+38,13,0.0,0.0
post-peak,log_sigma_star,8.375,HA6562,5.434423514281092e+38,4.4975219282881426e+38,6.334490601815334e+38,13,0.0,0.0
post-peak,log_sigma_star,8.375,HB4861,1.905398885163514e+38,1.5786346481808952e+38,2.2189289050039688e+38,13,0.0,0.0
post-peak,log_sigma_star,8.375,OIII5006,1.683870340150381e+38,1.4749162815682423e+38,1.8828114615827887e+38,13,0.0,0.0
post-peak,log_sigma_star,8.375,NII6583,3.3397158763945573e+38,2.873492405082903e+38,3.7778588266622e+38,13,0.0,0.0
post-peak,log_sigma_star,8.375,SII_SUM,2.4235017581370823e+38,2.1060931081411532e+38,2.7201801104019157e+38,13,0.0,0.0
post-peak,log_sigma_star,8.375,F_ND,0.2655662828902574,0.20931172151249233,0.3227530362333258,13,0.0,0.0
post-peak,log_sigma_star,8.625,O,0.31144828917563944,0.22049768577720114,0.39743513632497846,13,0.0,0.0
post-peak,log_sigma_star,8.625,I,0.035619186948590745,0.0293089240224132,0.043682178969516615,12,0.0,0.0
post-peak,log_sigma_star,8.625,T,0.011093534836965853,0.008052780684771728,0.014062533981291342,13,0.0,0.0
post-peak,log_sigma_star,8.625,F_SF,0.31144828917563944,0.22049768577720114,0.39743513632497846,13,0.0,0.0
post-peak,log_sigma_star,8.625,F_NSF,0.5633757942741885,0.4913299789312159,0.6399640993371238,13,0.0,0.0
post-peak,log_sigma_star,8.625,I_NSF,1.089309344769205e+39,8.65019290100313e+38,1.3037295942690997e+39,13,0.0,0.0
post-peak,log_sigma_star,8.625,J_NSF,5.198286985210856e+38,3.9415593586171426e+38,6.472535798638834e+38,13,0.0,0.0
post-peak,log_sigma_star,8.625,HA6562,1.1106109243579975e+39,8.83612831598709e+38,1.329146198398299e+39,13,0.0,0.0
post-peak,log_sigma_star,8.625,HB4861,3.892033507681253e+38,3.100190829497583e+38,4.654137888392698e+38,13,0.0,0.0
post-peak,log_sigma_star,8.625,OIII5006,2.9297876842720914e+38,2.5320747804714006e+38,3.315615121268982e+38,13,0.0,0.0
post-peak,log_sigma_star,8.625,NII6583,6.2894686385760406e+38,5.2995685837529746e+38,7.23367793956838e+38,13,0.0,0.0
post-peak,log_sigma_star,8.625,SII_SUM,4.629425437197912e+38,3.824543807668828e+38,5.40765939302011e+38,13,0.0,0.0
post-peak,log_sigma_star,8.625,F_ND,0.1251759165501719,0.07323576713878603,0.1763631571318456,13,0.0,0.0
post-peak,log_sigma_star,8.875,O,0.3056073920188369,0.20543767789712372,0.4037623906363039,13,0.0,0.0
post-peak,log_sigma_star,8.875,I,0.07749747043715112,0.056029200112286494,0.09704720700217764,10,0.0,0.0
post-peak,log_sigma_star,8.875,T,0.023683799828354668,0.01316766362480844,0.03397186223261825,13,0.0,0.0
post-peak,log_sigma_star,8.875,F_SF,0.3056073920188369,0.20543767789712372,0.4037623906363039,13,0.0,0.0
post-peak,log_sigma_star,8.875,F_NSF,0.6104192394624277,0.5258639953503751,0.6987338093261117,13,0.0,0.0
post-peak,log_sigma_star,8.875,I_NSF,2.665878799780503e+39,1.5370792009489415e+39,3.7524889818133476e+39,12,0.0,0.0
post-peak,log_sigma_star,8.875,J_NSF,1.088076505070017e+39,7.24339520499138e+38,1.4491017965043445e+39,13,0.0,0.0
post-peak,log_sigma_star,8.875,HA6562,2.6798044133150672e+39,1.5471551888912734e+39,3.7680526394439007e+39,12,0.0,0.0
post-peak,log_sigma_star,8.875,HB4861,9.383988943491114e+38,5.424184005005398e+38,1.3182909352974461e+39,12,0.0,0.0
post-peak,log_sigma_star,8.875,OIII5006,5.776209422523725e+38,4.810153878560683e+38,6.696989542866563e+38,12,0.0,0.0
post-peak,log_sigma_star,8.875,NII6583,1.3906246183021597e+39,1.0398055955217045e+39,1.7311888414190393e+39,12,0.0,0.0
post-peak,log_sigma_star,8.875,SII_SUM,9.95547835161223e+38,7.10430794308465e+38,1.2763672391937096e+39,12,0.0,0.0
post-peak,log_sigma_star,8.875,F_ND,0.08397336851873528,0.04461857547138861,0.12267210785441729,13,0.0,0.0
post-peak,log_sigma_star,9.125,O,0.23394476798681849,0.10881072506377425,0.3457879021491659,12,0.0,0.0
post-peak,log_sigma_star,9.125,I,0.12323812277516119,0.06774924530247739,0.17657872794711008,7,0.0,0.0
post-peak,log_sigma_star,9.125,T,0.028830914039766137,0.011054842253381492,0.04600890474726518,12,0.0,0.0
post-peak,log_sigma_star,9.125,F_SF,0.23394476798681849,0.10881072506377425,0.3457879021491659,12,0.0,0.0
post-peak,log_sigma_star,9.125,F_NSF,0.6861141659115298,0.5857935004894766,0.7906046519163822,12,0.0,0.0
post-peak,log_sigma_star,9.125,I_NSF,6.413530489476615e+39,1.82400684865736e+39,1.0813814261444863e+40,10,0.0,0.0
post-peak,log_sigma_star,9.125,J_NSF,2.186469852926818e+39,1.45669688993003e+39,2.9105936087475805e+39,12,0.0,0.0
post-peak,log_sigma_star,9.125,HA6562,6.42900510461461e+39,1.8410670651906823e+39,1.0831368093638984e+40,10,0.0,0.0
post-peak,log_sigma_star,9.125,HB4861,2.2499587665403397e+39,6.4616620171277376e+38,3.7892843058820906e+39,10,0.0,0.0
post-peak,log_sigma_star,9.125,OIII5006,1.1467412284989662e+39,8.978222147766078e+38,1.3875564010671788e+39,10,0.0,0.0
post-peak,log_sigma_star,9.125,NII6583,2.958579782673335e+39,1.749198045433095e+39,4.133914500970698e+39,10,0.0,0.0
post-peak,log_sigma_star,9.125,SII_SUM,2.0332864605696595e+39,1.0951570167995956e+39,2.9412264355042154e+39,10,0.0,0.0
post-peak,log_sigma_star,9.125,F_ND,0.07994106610165153,0.04625316402906281,0.11379090135241914,12,0.0,0.0
post-peak,log_sigma_star,9.375,O,0.0010748123300201445,0.00012281994595922223,0.002026804714081067,9,0.1152,0.0
post-peak,log_sigma_star,9.375,I,0.20840253938731965,0.19656642268539906,0.30014572384390464,0,0.0,0.1152
post-peak,log_sigma_star,9.375,T,0.00022399361894099998,3.68638815824e-05,0.0004111233562996,9,0.1152,0.0
post-peak,log_sigma_star,9.375,F_SF,0.0010748123300201445,0.00012281994595922223,0.002026804714081067,9,0.1152,0.0
post-peak,log_sigma_star,9.375,F_NSF,0.9197895125975979,0.8869108173843369,0.9531103966757908,9,0.0,0.0
post-peak,log_sigma_star,9.375,I_NSF,3.555119005579272e+39,2.6843240668712684e+39,4.380876073064688e+39,9,0.0,0.0
post-peak,log_sigma_star,9.375,J_NSF,3.401258718031155e+39,2.5296890748438138e+39,4.232406138512302e+39,9,0.0,0.0
post-peak,log_sigma_star,9.375,HA6562,3.5693369872090073e+39,2.696286286429931e+39,4.3978484173266825e+39,9,0.0,0.0
post-peak,log_sigma_star,9.375,HB4861,1.250754963461794e+39,9.467249144640066e+38,1.5393341258000056e+39,9,0.0,0.0
post-peak,log_sigma_star,9.375,OIII5006,2.2303347322234136e+39,1.690906695394013e+39,2.771473180611149e+39,9,0.0,0.0
post-peak,log_sigma_star,9.375,NII6583,4.2165732895498163e+39,3.121432483616216e+39,5.285782541402781e+39,9,0.0,0.0
post-peak,log_sigma_star,9.375,SII_SUM,2.5698250859768297e+39,1.9570388263902686e+39,3.150168558929671e+39,9,0.0,0.0
post-peak,log_sigma_star,9.375,F_ND,0.07913567507238185,0.04543222834457066,0.11234780975441598,9,0.0,0.0
post-peak,radius_re,0.125,O,0.2470915626590868,0.15420974347116098,0.3372960390071352,13,0.0001,0.0
post-peak,radius_re,0.125,I,0.06416822071504119,0.04552425378824882,0.0833979823941245,7,0.0,0.0001
post-peak,radius_re,0.125,T,0.01585542592953271,0.008522651996523231,0.0229377341421887,13,0.0001,0.0
post-peak,radius_re,0.125,F_SF,0.2470915626590868,0.15420974347116098,0.3372960390071352,13,0.0001,0.0
post-peak,radius_re,0.125,F_NSF,0.6938670328353992,0.6113743024592766,0.7805708812582783,13,0.0,0.0
post-peak,radius_re,0.125,I_NSF,1.1855498717343816e+40,5.535550931100438e+39,1.789075923676214e+40,13,0.0,0.0
post-peak,radius_re,0.125,J_NSF,1.0539668362590964e+40,4.1718632700643226e+39,1.6621678929388683e+40,13,0.0,0.0
post-peak,radius_re,0.125,HA6562,1.211207043007815e+40,5.606901282745832e+39,1.8306679388276e+40,13,0.0,0.0
post-peak,radius_re,0.125,HB4861,4.236939877590407e+39,1.9630844166239773e+39,6.402402086659329e+39,13,0.0,0.0
post-peak,radius_re,0.125,OIII5006,5.116307979204728e+39,2.5481122247292955e+39,7.546897959979544e+39,13,0.0,0.0
post-peak,radius_re,0.125,NII6583,1.1453209118643417e+40,5.388269347464821e+39,1.733196496914166e+40,13,0.0,0.0
post-peak,radius_re,0.125,SII_SUM,7.109656999026887e+39,4.049221684150469e+39,1.0265091109686118e+40,13,0.0,0.0
post-peak,radius_re,0.125,F_ND,0.05904140450551401,0.03139103145730308,0.08697516176120126,13,0.0,0.0
post-peak,radius_re,0.375,O,0.24813604618622526,0.15087731029006515,0.34080186421532077,13,0.0,0.0
post-peak,radius_re,0.375,I,0.025265131997993823,0.018165541435507578,0.03172824714142034,10,0.0,0.0
